,2021-04-20
5094,1249901705824587777
5095,1363819570658689024
5096,1362002359715586054
5097,56948169
5098,1363423563873714176
5099,2176154452
5100,1306145174159056897
5101,939159653442781186
5102,130208048
5103,1292685981603319808
5104,1256956753675259906
5105,1333599591737008128
5106,1191637914439933952
5107,1154066018458882050
5108,1364121198997630976
5109,1356269674695163904
5110,1364326987939143686
5111,2844386680
5112,1116746505434451968
5113,1362819683284627457
5114,1349481714943463426
5115,1363685455389147139
5116,809096114779475969
5117,2897957093
5118,1356273903044349952
5119,1192647998288867329
5120,1142175425592008705
5121,1195116917549387777
5122,588266619
5123,756240400252301314
5124,773809664966492160
5125,1341488308862529540
5126,589447537
5127,1331306640314929154
5128,838482662151110657
5129,2229889909
5130,1340382599546548224
5131,1364272390801416194
5132,988819838
5133,1043390677717905408
5134,1116660228878155776
5135,330407817
5136,709825700509790208
5137,1364217368759603204
5138,1342135873102442496
5139,961987098734743552
5140,145546111
5141,1236181828228108288
5142,1355037422887776257
5143,1162382971363569664
5144,1860505777
5145,148679403
5146,1346459157545803776
5147,21157727
5148,2900573363
5149,725379939130871808
5150,860388455859318784
5151,740694916322320384
5152,1352560125026906116
5153,321253413
5154,1343483615267569664
5155,2579950495
5156,1354447318016266242
5157,566665284
5158,1300104876609994753
5159,1333222107321409537
5160,947274977983655936
5161,1357276802838896641
5162,1309456743227895808
5163,1354352751342456836
5164,1055765791348535299
5165,1313916210900332547
5166,1127222256399278087
5167,1217384283205140480
5168,24156854
5169,890942195427024901
5170,1222159769760423936
5171,1341675824911626241
5172,1350002159455186944
5173,2738354309
5174,940685505569673217
5175,1121113920259780608
5176,27632057
5177,1361288615612063747
5178,1353113017806938112
5179,926145163
5180,1066642333
5181,701055022864408576
5182,1246897627641401345
5183,1363924794836725762
5184,1354479273957077003
5185,1063767436367986695
5186,1359832547761541122
5187,3146486357
5188,1254166724221587456
5189,1342855865548877825
5190,1340996648005189635
5191,4726043429
5192,19035699
5193,636830351
5194,1354438288531193857
5195,1299888001493991424
5196,1336641598868746240
5197,1363891796921704454
5198,1335507447516164096
5199,1279763358221078530
5200,1348167113400340481
5201,817337968016953344
5202,2882882069
5203,1356949605506715650
5204,977861696730492931
5205,955112251408683008
5206,1363836233881972742
5207,320413247
5208,3504650723
5209,1358594399442243587
5210,757277612649619456
5211,2392697082
5212,1183622264752705536
5213,244076183
5214,383655470
5215,968029851247628288
5216,1342010750576046080
5217,121802593
5218,3420854464
5219,945285171175219205
5220,1164621624483766277
5221,1032169956937486336
5222,14363270
5223,1352905743238889472
5224,1343246374058536968
5225,1363062179797286914
5226,1346035924946231296
5227,1362799835699699713
5228,1042474630626402304
5229,1264223261711388676
5230,425999585
5231,240992253
5232,2673089455
5233,1298829175017545734
5234,1347970126356697088
5235,1321945216111255552
5236,1277600059413192704
5237,1271823149420642306
5238,1351558509847072775
5239,1140170302640574464
5240,1341289437477658625
5241,453424715
5242,99832176
5243,1110158573009539072
5244,1215076247153315840
5245,1409425128
5246,228591377
5247,479428229
5248,907060154859913217
5249,1261062812375363585
5250,200878637
5251,1042176455088726016
5252,1104383094981824512
5253,155824821
5254,852793442
5255,122371414
5256,831614764925251588
5257,1363591782483820546
5258,1363170890872143873
5259,859331750077530112
5260,1363216717598650370
5261,1283327709280636930
5262,1235572548143919104
5263,811211516657758209
5264,1362904779844775937
5265,1295819075189460993
5266,1317253475416346625
5267,1359531014012473348
5268,1347649191858810881
5269,1363556461092233222
5270,76821135
5271,232573630
5272,117135722
5273,1250046924058759168
5274,1355509714776436742
5275,2260880496
5276,1362682114299162627
5277,1359751357499138049
5278,1347981031035588608
5279,975777005433245696
5280,1361089319109279746
5281,1348300627185709056
5282,3387332920
5283,1363477810636075008
5284,1355135218387218432
5285,1363412004485148676
5286,1358383665353428992
5287,2256803199
5288,1256340990807465984
5289,2898259653
5290,1355594262533050370
5291,1352526330500423681
5292,955044544806096896
5293,2390405224
5294,1357268588147712000
5295,759682272723369984
5296,1251527395
5297,20430618
5298,1359399748034125825
5299,1256922333874397185
5300,2736599117
5301,1097090616809410561
5302,761617565642854400
5303,957655031930437632
5304,2478231505
5305,1330590296850264073
5306,14404998
5307,938663963356811265
5308,589666490
5309,3836449275
5310,1186580941407477762
5311,1356506869250940928
5312,1363110118011916292
5313,1361783176205508609
5314,78329870
5315,1213230803070513153
5316,1337020653271134215
5317,1342562574177611776
5318,1341923830034558976
5319,1005219483030577152
5320,1267478319978741760
5321,1244654010973294592
5322,2983171684
5323,2183844580
5324,267006437
5325,1361409476524449793
5326,182567678
5327,1361397418344910850
5328,1363086014206664707
5329,453496502
5330,1358490518502723590
5331,1356829121653796871
5332,1357031803161313280
5333,580951113
5334,950068627641860096
5335,1051972452505538560
5336,18387794
5337,1282735559950184449
5338,1293122918780563457
5339,1243858581767598081
5340,15516377
5341,1443024548
5342,1356641490122932224
5343,142185097
5344,1350310652884119554
5345,934495354761887744
5346,14631981
5347,1361195259859001344
5348,754644243164045312
5349,1264782089334988802
5350,348727875
5351,1363019683746770944
5352,937713486469120001
5353,2611315236
5354,53661550
5355,1085830349181968384
5356,1065388598441197568
5357,1345673667469074432
5358,1265167294549950464
5359,1246743340470734848
5360,25746719
5361,1286488930016083968
5362,1360440671958675457
5363,1039597562
5364,144061461
5365,862191357808463872
5366,3204917517
5367,1361245343665430528
5368,1041402174633390080
5369,1229327758745989120
5370,24935135
5371,1134676273601474560
5372,1360742182404059137
5373,4499834234
5374,1289137372475428865
5375,911554223829078017
5376,206229182
5377,1972664912
5378,382912361
5379,318606680
5380,1178303350527291402
5381,903743807652552704
5382,1207947242713145344
5383,1014897449805246465
5384,1082944262180724737
5385,932201149750321152
5386,2787067900
5387,191505583
5388,1359518313286684672
5389,49097033
5390,930824299509899265
5391,1055904660324782080
5392,54848873
5393,1356135043580747776
5394,2886837982
5395,2276249832
5396,26305209
5397,1362869846795550722
5398,598279784
5399,31347467
5400,1040260586423177217
5401,364791192
5402,1360216834872545285
5403,1120048338542448640
5404,1296514342024871941
5405,1242419051109830657
5406,126602834
5407,1239975358851469314
5408,1085570473616986113
5409,144528937
5410,90965197
5411,606965288
5412,872782051
5413,3270333811
5414,1229977006693142529
5415,1361000135099101187
5416,1359603865205760001
5417,1362833125781483524
5418,776314434251657216
5419,156588667
5420,42894164
5421,132137011
5422,1357785763048550407
5423,939084345922514944
5424,1361387559604084736
5425,1347205879578447873
5426,880825132004118528
5427,394170493
5428,1332881850939817986
5429,1136351717069656065
5430,455385060
5431,1160193036
5432,1000028117430304769
5433,1357188323643699201
5434,1614823914
5435,932930416662626304
5436,38720007
5437,879915845740367872
5438,2808466240
5439,925802423159083008
5440,1333410479121829894
5441,1919589276
5442,94405870
5443,1362393244634542082
5444,796753185411072001
5445,505923634
5446,1158823185267249156
5447,1361664074757644296
5448,1006441016151498752
5449,22852396
5450,2743250591
5451,1331184915237449729
5452,999292059709255680
5453,2745344199
5454,711895839921278976
5455,1341817725216124928
5456,1156527587583246337
5457,942798146870145024
5458,1362761611224702978
5459,462973452
5460,807269655991623681
5461,1317888954771845121
5462,1355972486781919241
5463,1319547377909379073
5464,1362742231866761217
5465,15201788
5466,1268171300633079808
5467,1357251604471312385
5468,3155217547
5469,303058737
5470,857644935541125120
5471,1352058710063935488
5472,138365095
5473,1362252853687971841
5474,1133603783274110976
5475,1362671062257836032
5476,1362610215422726150
5477,62019520
5478,1686271267
5479,263941974
5480,952566058946322432
5481,1354065067730497536
5482,750457629663588353
5483,181834421
5484,42541196
5485,1700811048
5486,3022252839
5487,144746200
5488,1361871859298410498
5489,131281418
5490,1333529822
5491,2382255784
5492,715289898064945152
5493,4726825781
5494,1344378712314290181
5495,1362531787927400463
5496,841748307647074304
5497,1359936596779421697
5498,1018192687
5499,567636937
5500,33236382
5501,2298261024
5502,1265746991360937985
5503,730719564
5504,40576323
5505,1362008882520985602
5506,42673932
5507,967683128683843584
5508,1588761036
5509,1113119911264518152
5510,1708290960
5511,1359397258752520195
5512,2456492750
5513,1358576144644194305
5514,1358404783477043201
5515,1337780773839986700
5516,1355245133470556172
5517,929993825455689728
5518,1355256193527275532
5519,1362466159577214979
5520,1355320417515401224
5521,34367961
5522,145769664
5523,125390215
5524,1034824693197496320
5525,531512083
5526,1357657312702398464
5527,1359611613494583301
5528,15529109
5529,1077968705907240960
5530,291703908
5531,795035234806988800
5532,1361274521886556162
5533,1301358794048524289
5534,864505184
5535,1358601679424417793
5536,75289247
5537,31069820
5538,101203461
5539,419267229
5540,904421501637718018
5541,174952068
5542,1066411611198537730
5543,1354379204054429702
5544,65422729
5545,1347243588
5546,1278261668384890880
5547,2148376946
5548,1361698869478912002
5549,18567297
5550,941431593679446016
5551,900322021372047360
5552,1362374794801524737
5553,1020580050515578880
5554,1360698430734139402
5555,1225065747275288577
5556,1242375875896713216
5557,1028757636936867841
5558,1293560770052136960
5559,1359209052232970246
5560,1359526042818510849
5561,108051006
5562,859863589842280449
5563,3298623726
5564,426012509
5565,1361374368127807490
5566,1357458324384583684
5567,993900702333358081
5568,1357911235375816767
5569,225471555
5570,1356676201922895876
5571,1360405861160546304
5572,1345350094174834694
5573,1294460980118740992
5574,947844003277533184
5575,1465676311
5576,1324263792016977921
5577,919079824135667712
5578,560187908
5579,950159475838775296
5580,1129723012943683584
5581,1338119230550650884
5582,1332567661364924418
5583,97166073
5584,2983933612
5585,901417009660837888
5586,362579707
5587,1178099037578366983
5588,1362049616095682563
5589,2515679430
5590,1362203081182646277
5591,3294106863
5592,1358742859524972544
5593,1037847082176901124
5594,1141245204458090496
5595,364702805
5596,23336386
5597,1360708250904190976
5598,1359964276295946242
5599,1013044595846975489
5600,53284580
5601,1059557965785640960
5602,829329247944765445
5603,1362127709581762560
5604,1469189305
5605,1221508986677055494
5606,1237470747272122368
5607,1352264588566392832
5608,13475542
5609,945709819633242113
5610,103802844
5611,1331479295068303361
5612,1343024832133255169
5613,2751601655
5614,1354819099814109201
5615,1273949943229583360
5616,55056197
5617,179205786
5618,1261330026
5619,1287830029162840065
5620,86148314
5621,1297799526426673153
5622,1357592674031833088
5623,1361741451554512903
5624,1355513257210077184
5625,1359085228736860164
5626,1362052322617159680
5627,1319756006054940673
5628,2506143965
5629,931805206144274432
5630,878652089563578368
5631,333896000
5632,3348532570
5633,1349006440791486464
5634,1362022700223516674
5635,950175860367249408
5636,17195579
5637,1241058391293931526
5638,1339678921734942729
5639,1358479013514260487
5640,1295668237108224000
5641,1321374313275011073
5642,1341811991514656774
5643,1303825774613614598
5644,87651355
5645,1280099630185803778
5646,448057728
5647,53339355
5648,1085540373357871105
5649,1353806547357462532
5650,1226626833422200833
5651,1325560862367690753
5652,1238204806793068544
5653,3332866480
5654,70388752
5655,624993110
5656,1139354338936012802
5657,21951518
5658,1361754275198689281
5659,922052997302988800
5660,2263289438
5661,17664573
5662,1361365373891715072
5663,1014603099623878656
5664,1279916643515338754
5665,555040275
5666,146573257
5667,1360277038867902468
5668,28158495
5669,716369528393973760
5670,1323447022310035457
5671,1361043332802215940
5672,1361767464284127236
5673,1356671011475881984
5674,1330875285437345793
5675,1915579754
5676,1215268989921906689
5677,1347367741704044546
5678,1197782583540506629
5679,1359864742332960774
5680,1269215646677561349
5681,994927675348140032
5682,1091712056
5683,1254082962557149185
5684,925732178784407552
5685,1361690131032334337
5686,4879441402
5687,1275230419487784966
5688,1077357303324655617
5689,916633655098748929
5690,785951814512291840
5691,1256962022660624385
5692,1159905487023935489
5693,1174475083320090625
5694,1355858622274801667
5695,1360625222358085636
5696,1222664667220172800
5697,1360131139998998529
5698,862647395275943936
5699,891718447452876800
5700,1360147155562995712
5701,1355651038162919426
5702,1360314700915998727
5703,1360971898725761027
5704,1329797763605946371
5705,1350454223981391875
5706,434106723
5707,1264641020588969984
5708,1227377529293549568
5709,1351837457281654785
5710,847030060733259776
5711,3507847153
5712,1357171943699607558
5713,52341769
5714,317250561
5715,796636323574648833
5716,621189548
5717,50977445
5718,163545771
5719,223571598
5720,2174263867
5721,1636535468
5722,1317704780962213889
5723,1323762682445647872
5724,1072163205915521025
5725,1361204505124233222
