,ownerAuthAddress,operatorAuthAddress,creationHeight,resignHeight,resignTx,banTx,state,mintedBlocks,ownerIsMine,operatorIsMine,localMasternode,targetMultiplier
723438bf6a848b499baa3ec7e059b3ceb8aee21fb3a11d16325a53ffd5fcca42,8WgazTigPK1KXpw4WfDA5BmU3avs3bMG8T,8cXNWnmSg1DLfpgnjkVpvrPjqYz3b5d3jL,682071,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,45,False,False,False,2
4fa424ea230bc97d7e51e0a519f1f0d26e84ced1d979e6dfda161499db5c1325,8Ti7Dbk1XrmzrCFneLj915bhRDeTYs1ogQ,8H7yAWAkZaPj9hhdSfQy99v68JY9oGDDqg,682071,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,3
88638d2cec985d4cb66024aec67523e9d71c9713b3bbe102b75f2c5d88924acf,8ZW51osQrWZgAtvTnwH6sLadM7Bf8UeZsw,8Yb1MfpNYnZRZTRAnmmY9Y8Nt3bWafLvNs,682071,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,49,False,False,False,4
522c73eaaf0ecda5a75ac2cca0ef2d204251f1acfefcfb5372e05338c2f0190a,8KeJ4m6cBkiQ8WiNcgdFEj5zFzW3vEN7TC,8PHz2RWY7Yvm1YUpNUhi6a7qW5FfKfor2g,682071,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,8
b3e38f7966b7388ff4a93a63ec77c0b497c8b337395375f1b3f59c744c48cbba,8LvcXZ2EbrvGtHTGw71h5cnETta6uBDjn2,8XwQKdxJkZ2fixFvtMTsYuxYSx2rLgsfRk,682071,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,37,False,False,False,4
969a5e7b4aaf13f3aff6de1e7fbf7216086e6aed01a4e71cbec02b032ff068f1,8RpWqAJTHTZPTnMBhAdg5GMABbgykLQ8m4,8SK4kPKhDAhGukj1woSh8Fj9d2MVz3swma,682071,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,51,False,False,False,9
96547e5e239938b555a95d7e309349235e6e8fa962e872c71cace87f0e5ba261,8RARqnMxYj1Et2dZ88qh5G75zzCCRqLNTo,8QmodnYagKW8m5VaQRQTRrn9xY53LxbSST,682070,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,45,False,False,False,15
cf8b6fab08d6dd7262dd6faf633a336cee3827be33be6b023aebcb8e2af850f8,8FZPo2eqcdVrodLCvHtk2XGbD3AgZz3sDu,8QiACqhxkgEo97eX5hwbZ6UW97mmxzBRCH,682070,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,37,False,False,False,11
27f2d45db292451a968fb8b6101bba387f29d54f00c0efe707b554b98e03795b,8LsoSMXgFh3XAizxw4EpfYkb3Zdq4v7bqz,8MJaigSptP6a1YVfffBsbinq27KJABNm8t,682070,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,1
196f94b6b53fc826cd5c5c187173018605afa6504417a06365f580676b218ffa,8WhqcWid6w2nmUz6PqLygpQ6ce4yB9DAwj,8YFoKjDwsmJJ4GD4ZV4nJdBn8PcXDkD278,682070,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,45,False,False,False,2
7877201f3b6a17d7ccd1e4b4b3d80d48d92a2e1e4bae22f842f6395dd8a1d72a,8HZH6mXb9ThEAhzepe8ji5mgbsdnRwqTjX,8K66Jzsr4kc4XRqcNYeHQbqD9q5V3YkK5n,682070,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,40,False,False,False,3
05b257db50b2d0898a278daaae3137a6dec5d5a1f10bf07114fbffdd38d7cbf5,8SGATtTN7HVqAvDC4kusNFRxqyzRwn7xFA,8SkUKq3JFsTh5niKpozF1CSdr511DNPkea,682069,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,37,False,False,False,9
c01b611c74fcb1d47539976df25208308422c733edbf5ead103d83eed62b85d9,8FE6tbbfAC7dGE3xNSYBDubB9kDDumPPa2,8Nyv6ciAgxn6eWvTwJm39ETHvVgwoRpeon,682069,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,49,False,False,False,18
9935ff81dfbfc6ccde1faff7d83f64ac9cef9ac32c1333871a12776ac65a359d,8M4mqHFeeTdZXarwQdAS2mt1mC1oz1T7wg,8Qm7u16Y7AY4wG5cZpS1bNgCGU46Fdv1TL,682069,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,5
bfa4da6313ad053bf34404b3ea44bba32d19782072430d6b8ad45e39eb03d7cb,8Nyix8xT2nYTwU5tddzpFAgNDYMPwAvZyZ,8RCu57FDdZeW6d81Sa5CgVmTykhoVu9tFt,682067,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,4
13075dbd22d83441e0221ffc4209db54705ad6b2fae494b6f37099f22f54c57f,8Rivz3NwdUi7Hfs1EP9nTNcJMRaVaZ4StA,8W2BGx6B5D6eUQ72ixNph4p321aG4SDqLx,682067,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,3
b5310f894fa2a1fc23b971638d3c357324fe32c936efe488fe19bb1e99276681,8UNjq8fLpeiNxZsUL38hPYnqh3xqAkShE1,8VGcgK2JUQWprtUkR29x4rgXYs8ifk7HAp,682066,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,45,False,False,False,7
a8cbd68817f7fd65d4a8e6b91e9d901741c6f6f94a0e11be0b856bd56656f32d,8NfmbbUwt9CJus2USxZWDDHNndWYfWyXXq,8K3YRUtm3jdveNmhzHMs69v5ratfFHdEkZ,682066,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,6
f7c70f79dc9d2af279fc254aea975ebdd6b4ebedcf480a54f8349f8aca8dc545,8UdddbHy1ATcRsqujbqy48yozcvZxgtky7,8XfrYDw8rmw2M1E2CbLpK8gUQoKmQzvWEy,682065,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,43,False,False,False,7
dcf857675aa6c6218a2d7dc253c0608789a7030007e78620a4e13d9ef224b810,8RmyWCh8izffT53SB9Rn7NsaCKB6YZDr6L,8LzmQkknKJjx17mwSX1VWqG4ZnWsx71U6L,682065,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,3
a54dcc6a134ca7068cf24d9058cb457376ef518c446661dba43254b32e8c8c6a,8Tzhb6N1hGDAPqtaYy9VjjivMYjaevnm2q,8ZFhT8FeFjhv1h3K6kT7JEUme85bsUJVA5,682064,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,12
56ed4e56658a4a2649e486003d3bdad004312a61608ad81b266430ca8e407262,8RutRmHbgjZZz6Gt2TqD4ab3tTe6eMpefg,8PkrYPACHGnbHNtjcxfFn4RKYwZ4GKpqYn,682064,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,9
dd8ae09ea457d24e5ce6459aa7eaa77f4a31aec5c71cb89570b470dd083b8241,8MjQ6UFVv7ZdqFNfdLXmGxxcj76K1JnLJU,8VmE8VqweykJoJhCavJppBxfrGSy5Xn9Rd,682061,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,36,False,False,False,13
65168b49cc55371b1f372aa0adb35fd3ba1ec1add86551b9cd0599d4edaf6f42,8aYLiGHAqic3sZRMg3aDgBuKB7efzoeS7t,8UVydvJ7d4Mi9pvzAbTq3PiWBffYj8vfFT,682061,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,44,False,False,False,9
74d7499e80f57d116293e15f69079922ee85e3ff3aa7d88bb77f1b7b9ef92989,8GpmiLMSnHUsjTXDoqyCsMtALtKzensrTq,8FTx5oHQcnLr5NhB6VbN3wye3jthkfVEFF,682061,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,44,False,False,False,2
ebd39d2af447947fa91689aa5c6ba4a2c914e93b0c082d7e1d0bf6cedca85fab,8Z8NrKznsFUsm3Z46W2oCJcKqhdKTX7jmD,8ccdt12FRyTkjV8kkxYFY4ukjPLDtnDtUn,682061,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,44,False,False,False,5
9c2f5e772646fb6144755f353225ba2e66cda521c98cbf71267f7138c5e91af3,8Wu2mjKD6gqKCgbhm3JTAakbeehSi4Yiey,8UKQYb3F4TSazHte5LygeLpbQC7PmBqP3G,682060,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,37,False,False,False,12
f773fb9ac401d9b3e8723f7d47c77740842b8de1e4e84be724c040e72e40dc19,8Uqbc4vDK774Djzj3B6sPDjcp4Qm4bTe7s,8RxUJJwYLvP4Pi1QV9qQ7v2tjZWjc1bbUy,682060,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,4
832e43990451c629b54a5711b37fb004eb08a20fadf084c63bdfecb19a5b0140,8Fx5ARchs4WjXEYir7vY1mgGW2UraFwgx5,8NgSVZyiYDTxy3B4RcM4SCj7KcQRNMXgtL,682058,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,5
f97da5cc0a24de028b35643eced40067a8b123d92260e7684a788b65a15dcd2f,8Pm9U4fgXDLv3YugyY5kkHWJkhaJukDhTf,8W5o8WPuK96B5aFoLpexhpFnCZEgrnr2ZV,682058,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,11
ed9b826c02d2bd9a848b61828b9a263e8d5d991bd87ed5911a7767dd394b58e7,8JzgTJ6nbAi9uwVJyfArXCtZpaYjLGAD1t,8XwnofysTk9vXm448zWaSp5GHeXiNGJZyZ,682058,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,40,False,False,False,6
0e21141210bf04585a75f5e14419c9040424fab26fddba6687e4485828db7d85,8RByWsHoAggTDP1aSAQUx7NTyKbbMe3ghC,8aaiuCHU99nJXJYHbZXQrWtzBENgbjh3jN,682056,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,37,False,False,False,8
2f353797001ccd5c8ed2d5594d36dda7692f7dc2e054de19cd3250536f808512,8VKrNT895iduknRFabtx1pVwajuCK9tXVu,8KUkjm1wqwwYNinYPWZzNYi3nvj6f1A9dY,682056,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,37,False,False,False,5
02962387b4945cf6127d7cf4f2229fe6dabcc1318b73a3bc6b3102f563ab1be0,8FggFEzDt4rt5PctQMXB4BrDiba8maZYRY,8VDzbM9n3h5JLpFKCsBhzFCLvycd3nWuCm,682055,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,14
64edff94b7d314f2fd419770423d6c73002b19e3a646a341f5ecd40dd48b2501,8Upq3Lo9aRZ77dj4qrW1AWRWYqteP7uLbv,8Qozx5bhwAbqaH645ykYzQ7JJfLk5U52L4,682055,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,47,False,False,False,5
295b6b23f74dd0fc75d46cfbe753493f6d36c57058eada0521ebabfcd39a55ad,8ZtJeVoH4DfZWo2TozEj8GhADrzDmkRE98,8GjHgSxwY7yp4zSTKFRrdAkmqKoA75roiw,682052,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,52,False,False,False,8
323c359f2764135b4ff9c99fe4b1676bfd6d2655fd3985dc51d63fbe5adfbc5e,8QwzXHFJHQo4jmLYxwRKoTuFxvCJ9pAUjP,8cL9gfaCThHCf8o1BgiL4h1ChaxbZvx3Pn,682052,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,48,False,False,False,3
24193c454cffa1a72d87a4c87d686a4c8550ddd72008653acb3f4c06fde72442,8c5gGkCK9Ahm5UuVhKFygeNp7Gg5rormKL,8cMm4qaG7ki118j8o2ykdjABa7BCjSgbcF,682052,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,1
ff24ec4be7cc75c85c1b0d99ce1d183d491afd4909ca5f883e668873cbc21c70,8KpggDgNkKLNXS3KjTAXfWTqsudtUjXDvF,8HZx9nu4NVdwkBAEBGZmH95wsEbpe1RbPa,682052,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,3
399f3057c3562fb983de5a726325793784b3910d8b706c9459768587d430cdba,8Ma3DbZR4WjL8yTkqShdkook3FxBDt2VCB,8ZJAuyUsB7G1xgABHuXoGVe3GKNKWTwm2y,682052,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,44,False,False,False,1
82bb769624085804147d20cb2f6655bbdcb84dc3c4f89cb5f18056cb2141e731,8HiUtUKXm487FD5A97A5AjuWASB3oxesUk,8RCAu3hr9DReK675o4KTu7BjEV2u9xQDz2,682052,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,37,False,False,False,18
e38e897ea71e871960369f5051333f8cb34cdcaacc64b5d4433f810d6018e593,8aZw94RjjBrSAiAe7vWAqWeGGfHgM6pJs1,8UphN86RYkouUYWd3adPNxhTHdZxqFaAb6,682050,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,4
b6fdfa3dfd230c0718caeeff416a4e744ffc1e7ea3c2fa9ff2484c2c45211e23,8KLJRZN89UQMgLrBcKNvsZiKNzEtLHycsP,8P4uEEYnzBYL2zSDxKkqodkNF6jM3vfEhj,682050,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,10
3a3799d9ae0407ee2d376a16b2cf81826cdd07d2b9e11d7782729813c37f7031,8FncSRPx7vYTwhpcDZv8218ASBxuLGaZXr,8XYr2qwiJGpo8no6oeaUiJbBwi2WjZykV9,682050,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,47,False,False,False,10
3739f10e8412317c6ca2338b0b90f156dbb34c209250eb15c5c75e26db6d8556,8Xgi1mUEDWiRdHynkjeQJr6X1P3WJpCsLs,8M3caqnxbr9mDQgqDgixtTfMEXjT5xPkAr,682050,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,15
8644f7b00e3d282adf79c9d7dbebfbe6932ebecdb986ddb859d76a6766e115ef,8SoQagHL3RBAjb5s4dF3qbuqFCLLyZkvYr,8SUgap6VoyrGCQK5XXdj7KU3X8FHCeiBcG,682050,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,12
77226a0aeaed371c30b4084795517072c502d8f6817ab126052e163c914f23be,8SRbCHxwsAeVXaqL6GtvWCkECzwkVskdHX,8GNMyuLWyCzMtgNEgmEfiZGTQnq5aHaLsu,682050,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,31,False,False,False,7
1e2ee2fbb5f6abb67ec19d833704d7ae1768842c851b4ff48db2933e4a9bd383,8UgHumMFYFJG5YrAgyAEqmcbkmVNFZXJze,8ckdDkzr4vkyuCkr5ZRnXf8g6gKbmwC9Wt,682050,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,17
aaeebc45ee0969ba2feadb8ab3255e070800cef3c5b579e1d916fd1cf3065a2b,8UhLqmqcucn57z62YfDNnWwirkrW7FmBqA,8PQ5KnipvDooEGFQpnYFgAntf8KxTkfKLW,682050,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,18
ca1534b1fd0be91ea07153c430671b59866e838ba63b7fbfe3008c5e6fa15dfd,8JZKVAvqrMWEhk8R7bYUrK53r4wipZFhab,8U5pfMATZqWqZRNYKPwM4sSiBf6Ztyuz5f,682050,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,40,False,False,False,5
ad6145e7219647cd26201bc9a391a98f3499c7bbf04e0a476fa82d8264293d6a,8XAGaRFgKWgcxaQtJ7xASA4Hu3pvLfzJqZ,8TTKWq7ohdh16Ytd8eMxVM6mQMSGKJBSXe,682050,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,29,False,False,False,11
8287f2f71b6c03f687ce5421db0ac1f6add1e47e2f6ca8e0280bdea4be15b9d8,8ZGYFAeEP3L5dYoAQtzzuJvxCFd6zaTZyn,8KxYwvDpy1MbhgW9SySMaPHc2zWL2AbZXW,682050,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,26
ad3f8595307fe10849b275bfd405853bc653f2c0ae7692c67aed5e04563e85e8,8LZ3jJ2xPNMpsm1ykUrcuwp6qEqvGVBg8T,8XPaLTYgyRZC1GhoLPAHkwSkTAAJs7g5zQ,682050,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,43,False,False,False,1
65a247202d9dbb5d7ebc3698549788dcfe940c82a2e12d40be1ef78f296d59ce,8H95TFvmXHw7v77Tx8KDtZ2GdnmxqTTuso,8P6T7Vgc8FdfUsTpvMnp7s2boAGh1f9WJg,682050,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,28,False,False,False,3
e034ba76dfb1360f92ddb9e2f91df28a7e63837f367f1bc98b7474f051726337,8GKsWRvTpF3hcwAXe1XHD4r3EpcFGx1GRP,8Poc5yKE1dKZMdJbCWpzrpRxwXrPH3Aff7,682050,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,1
dce81f8ed4117c49a3799c780dd4b8ca9496ca804e6e5d49254a8f45fe4c36db,8RCJPiT9r8vzjRJeXZBLfnUcZButYZ61sQ,8G3CLyrMSfiXRX5k2FLiDswd2FyCWHqjDR,682049,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,35,False,False,False,17
a67d1d279bf3379781daa8ae0e71d17c4ded1b575032ec00f6c07650038b090c,8Xrhg5JTebvfuPQQ15yFf1TKUjywja9MMq,8c8SmQ6wQV9SKJtvgNfYkjK4tsxZ3ixgYy,682046,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,8
a02bca9e9f09917fca59d7eac1b4c252b07f382ef112636def04ee54e964fffa,8S4RVHespYvzRBbokEvNS2CpY18JCfa6J2,8M3gdDE5V6p1rdt6XVmzaaTZxk8TdZ8N9X,682044,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,10
b03d735d6d1f89dcab7dc9d10f1a1290d7ab822c9a1f13d964c5927564a58855,8X4r8V41TbzhD6sL1YJMBNQYUXUAcCwGcS,8KG1NNNqQG9113ekbqSew7PNnMRRZzqgsU,682044,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,49,False,False,False,16
7cc1c73ccd823f547756c40d42df9f11ecb85acd9c61c75120247e580ee5bcce,8FmqWdoVE2dVirAGEBXsuJjSiM9DDpWX25,8FUErHeYJ4ccT9kAhsbbv2myioj3skFKKQ,682044,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,34,False,False,False,12
c6a1bdc2f349ba5eae739783a3aace9a081b15d4d361491587e12c512f210d07,8bwPav3MZUhFJwhuyuyXj8T6AKyj4xG3n9,8TVDUQCHeQwDAioueCahtWmSdPMXAnfPx4,682044,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,31,False,False,False,8
9dd67f8d9b21bdc48fb615c26520ca3500a77e17fca0548f4e12f1a0efd8bdfa,8GBeybPP2xm2NnDiD441sGi31HxMrZtaCa,8RtP5KPSHLfuk5tWX2yhpy8GBrc6Ed14mm,682044,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,16
be6749dc2a2dee4f721de2bed8a040772916666b1251f19e5e84d04b39778ecd,8c8S2pyFhPNTyZD1eGnRXNwdJ7SpwCe6cy,8U1ZxjoME2N9KnmmBEcSNb5GANbdUMYcoG,682043,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,6
b3f0d64432c4adf2cb35ccfa11d567986a9813e1713b4631bdf55db2ae6b26f4,8SxQWzHdQ3xohYr7f2iGFMTqZJQA1F8omq,8ae6YM2285NAGoNLXLe2sXFvnk8nCuTyir,682043,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,2
fbc5f349241408f89f81e5ca3b83e1333cb8f0c8c14899f331fdfbba718313fd,8VichwdR7wb3qZe6buNiA53BFaHTYz9UXs,8JK5MszTtc145gcCo8RTWxPEKu4GimVxW5,682043,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,7
c49fde777ca6a67e4de6c2ebe456bb4419fa1218035a8b7fa747d8f5e56a143d,8JW6fhrj9QE3CSQgdems6vLWiYwvtjV8m5,8GPRmKhySMk4JeD9ECbbh7QME91QT81oVg,682043,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,3
e9ead745381cd6c78454c1ee59f0be358f9848faa048ba61d19f731c82c038b3,8Q6MNE7u7aJkK3tJdi4sUcQGGvrLtMsfr9,8Tq3zcWJ3CJp8zwx9fBuoD2G4aqb4R91hV,682043,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,3
047c89a6ac5af5643bfa4295f7e14898ab8c12741d283c67eb6ebeb0eae315eb,8KyhYp4giYeRarRJi59kQfWHsk2D1s7bcz,8UkzBB5v8wLyB49VEfYxhi3BX172jgY6h9,682043,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,43,False,False,False,15
480152a21e853d73f4cc2b50b10869d9cca92ada6346054ce3f73e1c3845c0cc,8adYenAs2C6TNwwySjLBMmnXBvBfUCXxdC,8dBTW71V1XqHJXPnNCQHBHZiLNv76S7WLu,682042,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,40,False,False,False,9
677bc665ada3f519ff37975fd570017f8e159ba2d9c62f4bbaaf50d8b4e4f29b,8LWU8zVzUvNWHgoF4pJFn88urprHJtNWnj,8GLFNxCMV419xLUVA7KjkwzTJDkfyeC3fN,682041,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,40,False,False,False,5
090fa3ce351b8f681d066c30de4a3d822c89d19caac0f4b61409d163f8ba297a,8KbmPLBqLuDShz4kzNtNeojnhhn2Ve9bRr,8Xa2noqjVnDw9mFPLiCzNEtkoMCeZ1AaMb,682037,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,9
0cff0216ff86cc4eacba80e831ed29ce70d8770489b369a9dc590ef779ca8a9d,8GVj3JKFkrJqiGNowBP8f3xsPQxsD7sUyf,8c8kwqryqWRh74DDmYAUrSYc4iy7B9qokX,682037,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,48,False,False,False,12
fbac9793654dfe12195621283414cc34abc036be1913d06edb748e676cbdf355,8KnFztadN5Qajv9d6onPRkBFgYdPSWqyim,8GrsnbYeCyPsgng2Ad8BGxVF71gfRtnBfp,682035,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,2
4a83df13bfca77a4a21c75c6edc53edbeb59361fbd23c18e71e6a5ab5d92372e,8QvJUiyyHaDw6DHjiabNd6RNMeB5DKDNLu,8FtNWzcrBy3dVQh6sJLvqZQb5efoofup9q,682032,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,36,False,False,False,4
b8fd52d44348675a3b80899f7734cf78a57e496b6b8c1f861ace55b76c673d74,8Nce1CTy9ynR48dfndSn1Gvgy4jDKjyu1e,8PbaCBvLhfHnUnuz6NtPM6qvUbbsG6vpgg,682031,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,36,False,False,False,4
10169aadebbab5815e5ec07979be02361c5833e540c2b586a16f107f18f48173,8Vro7NkUQSxtVohdGmot3jL4cZhyzLQuP6,8KfjisqxXsEpFNzzqZWxGPh3mrv7qqtSjn,682031,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,4
2fe1906b2a86e95aad4197d5bb99660fb3d48199c21257b2da226f25b5636d56,8SLUEGDL8KesWSBCcnD8AP7nmQmhHAMK5d,8MYRHPyPM1FJY7X93WNpBmFjjQj1dL8tWV,682031,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,37,False,False,False,2
1301bb37169eec5fb993017f9830bfb1f0633deab52666f472c8e8d8e70e5c43,8dACMMth9JKJCRHbm8Fdwo9QQUKy2TqbJa,8Yr7HkEEkBLXy2fqXttaBC62hncqAm8U4B,682030,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,48,False,False,False,12
