,fiatAmount,fiatCurrency,date,cryptoAmount,cryptoCurrency,order
5547,258.78246881411,EUR,2022-02-28T08:47:37.000Z,258.78,DFI,sell
5565,589.12158175368,EUR,2022-02-28T08:47:37.000Z,589.12,DFI,sell
5552,295.53251041697,EUR,2022-02-28T08:47:37.000Z,295.53,DFI,sell
5554,310.358023283124,EUR,2022-02-28T08:47:37.000Z,310.36,DFI,sell
5562,21.611504788688,EUR,2022-02-28T08:47:37.000Z,22.11,DFI,sell
5561,846.959280971474,EUR,2022-02-28T08:47:37.000Z,846.96,DFI,sell
5556,133.160328220707,EUR,2022-02-28T08:47:37.000Z,133.16,DFI,sell
5560,280.70830221252004,EUR,2022-02-28T08:47:37.000Z,280.71,DFI,sell
5559,294.33433647072,EUR,2022-02-28T08:47:37.000Z,301.1,DFI,sell
5555,117.36477950803199,EUR,2022-02-28T08:47:37.000Z,117.36,DFI,sell
5564,80.07902780783401,EUR,2022-02-28T08:47:37.000Z,80.08,DFI,sell
9962,30.0,EUR,2022-02-28T08:52:06.395Z,9.48185789,DFI,buy
9233,130.0,EUR,2022-02-28T08:52:06.395Z,41.08805085,DFI,buy
10036,75.0,EUR,2022-02-28T08:52:06.395Z,23.58320699,DFI,buy
8626,7000.0,EUR,2022-02-28T08:52:06.395Z,2212.4335071,DFI,buy
9679,20.0,EUR,2022-02-28T08:52:06.395Z,6.32123859,DFI,buy
10181,250.0,EUR,2022-02-28T08:52:06.395Z,78.61068997,DFI,buy
6985,1500.0,EUR,2022-02-28T08:52:06.395Z,476.03589804,DFI,buy
7961,400.0,EUR,2022-02-28T08:52:06.395Z,126.42477183,DFI,buy
10268,10.0,EUR,2022-02-28T08:52:06.395Z,3.1444276,DFI,buy
6471,900.0,EUR,2022-02-28T08:52:06.395Z,285.184363,DFI,buy
5566,621.92924308848,EUR,2022-02-28T09:00:08.000Z,621.93,DFI,sell
7867,700.0,EUR,2022-02-28T09:01:10.467Z,767.66380176,dUSDT,buy
9724,20.0,EUR,2022-02-28T09:17:06.155Z,0.00056835,dBTC,buy
10307,50.0,EUR,2022-02-28T09:24:06.296Z,15.73519229,DFI,buy
10320,50.0,EUR,2022-02-28T09:24:06.296Z,15.65458167,DFI,buy
10196,30.0,EUR,2022-02-28T09:24:06.296Z,9.44111537,DFI,buy
10022,100.0,EUR,2022-02-28T09:24:06.296Z,31.30916334,DFI,buy
10327,250.0,EUR,2022-02-28T09:24:06.296Z,78.67596143,DFI,buy
10035,200.0,EUR,2022-02-28T09:24:06.296Z,62.61832668,DFI,buy
9542,25000.0,EUR,2022-02-28T09:24:06.296Z,7907.90145122,DFI,buy
8266,250.0,EUR,2022-02-28T09:39:05.858Z,266.54255504,DUSD,buy
8660,40.0,EUR,2022-02-28T09:39:05.858Z,42.86641133,DUSD,buy
9638,20.0,EUR,2022-02-28T09:39:05.858Z,21.43320566,DUSD,buy
10308,10.0,EUR,2022-02-28T09:43:05.496Z,3.16474153,DFI,buy
10298,450.0,EUR,2022-02-28T09:43:05.496Z,141.6837923,DFI,buy
10276,10.0,EUR,2022-02-28T09:43:05.496Z,3.14852872,DFI,buy
9568,900.0,EUR,2022-02-28T09:43:05.496Z,285.99406066,DFI,buy
8884,38.99,EUR,2022-02-28T09:43:05.496Z,12.33932724,DFI,buy
10322,500.0,EUR,2022-02-28T09:43:05.496Z,157.42643588,DFI,buy
2771,50.0,EUR,2022-02-28T09:43:05.496Z,15.82370766,DFI,buy
855,60.0,EUR,2022-02-28T09:43:05.496Z,18.9884492,DFI,buy
6001,20.0,EUR,2022-02-28T09:43:05.496Z,6.32948307,DFI,buy
9624,900.0,EUR,2022-02-28T09:43:05.496Z,284.82673796,DFI,buy
9313,900.0,EUR,2022-02-28T09:43:05.496Z,286.72363735,DFI,buy
1224,15.0,EUR,2022-02-28T09:43:05.496Z,4.7471123,DFI,buy
10034,800.0,EUR,2022-02-28T09:43:05.496Z,251.88229741,DFI,buy
8764,765.24,EUR,2022-02-28T09:43:05.496Z,242.17868107,DFI,buy
9915,50.0,EUR,2022-02-28T09:43:05.496Z,15.88855893,DFI,buy
10302,1000.0,EUR,2022-02-28T09:55:05.766Z,1097.64272148,dUSDC,buy
5573,5.645273288193,EUR,2022-02-28T10:04:32.000Z,5.78,DFI,sell
5567,691.07837286028,EUR,2022-02-28T10:04:32.000Z,691.08,DFI,sell
5568,2.635709319033,EUR,2022-02-28T10:04:32.000Z,2.64,DUSD,sell
5569,59.117046066555005,EUR,2022-02-28T10:04:32.000Z,59.12,DFI,sell
5570,165.59617198958395,EUR,2022-02-28T10:04:32.000Z,165.6,DFI,sell
5571,1.312195072895,EUR,2022-02-28T10:04:32.000Z,1.31,DFI,sell
5572,0.7709771305039999,EUR,2022-02-28T10:04:32.000Z,0.77,DFI,sell
5575,0.7603061667599998,EUR,2022-02-28T10:04:32.000Z,0.76,DFI,sell
5582,29.401636892672002,EUR,2022-02-28T10:04:32.000Z,30.11,DFI,sell
5576,16.137831857097996,EUR,2022-02-28T10:04:32.000Z,16.14,DFI,sell
5577,1.008072606191,EUR,2022-02-28T10:04:32.000Z,1.03,DFI,sell
5578,0.520876417754,EUR,2022-02-28T10:04:32.000Z,0.52,DFI,sell
5579,121.359876989604,EUR,2022-02-28T10:04:32.000Z,121.36,DFI,sell
5580,10.671715134872,EUR,2022-02-28T10:04:32.000Z,10.67,DFI,sell
5581,80.74332384441401,EUR,2022-02-28T10:04:32.000Z,82.68,DFI,sell
5574,22.260630772835,EUR,2022-02-28T10:04:32.000Z,22.26,DFI,sell
5583,0.8910902169620001,EUR,2022-02-28T10:04:32.000Z,0.89,DFI,sell
5584,1.706726560176,EUR,2022-02-28T10:04:32.000Z,1.71,DFI,sell
5585,0.6133131242259999,EUR,2022-02-28T10:04:32.000Z,0.61,DFI,sell
5590,1.767490299212,EUR,2022-02-28T10:05:17.000Z,1.77,DFI,sell
5587,52.50287532738599,EUR,2022-02-28T10:05:17.000Z,52.5,DFI,sell
5586,21.839890049670004,EUR,2022-02-28T10:05:17.000Z,21.84,DFI,sell
5588,4.9298756626680005,EUR,2022-02-28T10:05:17.000Z,4.93,DFI,sell
5591,0.403644837882,EUR,2022-02-28T10:05:17.000Z,0.4,DFI,sell
5592,61.455844700954,EUR,2022-02-28T10:05:17.000Z,62.94,DFI,sell
5593,0.8964320841300001,EUR,2022-02-28T10:05:17.000Z,0.9,DFI,sell
5589,0.960868356844,EUR,2022-02-28T10:05:17.000Z,0.96,DFI,sell
5600,5.625343920042,EUR,2022-02-28T10:05:17.000Z,5.76,DFI,sell
5595,24.040739322885997,EUR,2022-02-28T10:05:17.000Z,24.62,DFI,sell
5596,2.2242199420759996,EUR,2022-02-28T10:05:17.000Z,2.22,DFI,sell
5594,4.546930560062001,EUR,2022-02-28T10:05:17.000Z,4.55,DFI,sell
5605,8.067563147856001,EUR,2022-02-28T10:05:17.000Z,8.07,DFI,sell
5604,1.088840808576,EUR,2022-02-28T10:05:17.000Z,1.09,DFI,sell
5597,20.565186996706,EUR,2022-02-28T10:05:17.000Z,21.06,DFI,sell
5603,1.57288125381,EUR,2022-02-28T10:05:17.000Z,1.57,DFI,sell
5598,0.8076235424620001,EUR,2022-02-28T10:05:17.000Z,0.81,DFI,sell
5602,20.168907869639998,EUR,2022-02-28T10:05:17.000Z,20.66,DFI,sell
5599,0.407314530414,EUR,2022-02-28T10:05:17.000Z,0.41,DFI,sell
5601,0.45968830705200003,EUR,2022-02-28T10:05:17.000Z,0.47,DFI,sell
5616,819.0885055289999,EUR,2022-02-28T10:07:49.000Z,819.09,DFI,sell
5609,3.5151622515,EUR,2022-02-28T10:07:49.000Z,3.52,DFI,sell
5618,1.577619854214,EUR,2022-02-28T10:07:49.000Z,1.62,DFI,sell
5611,2.0182414635,EUR,2022-02-28T10:07:49.000Z,2.02,DFI,sell
5613,0.422259741,EUR,2022-02-28T10:07:49.000Z,0.42,DFI,sell
5610,1.1066807429999999,EUR,2022-02-28T10:07:49.000Z,1.11,DFI,sell
5608,7.003074477462,EUR,2022-02-28T10:07:49.000Z,7.0,DFI,sell
5606,26.791688682342002,EUR,2022-02-28T10:07:49.000Z,26.79,DFI,sell
5612,1.2097441395,EUR,2022-02-28T10:07:49.000Z,1.21,DFI,sell
5615,157.478201544,EUR,2022-02-28T10:07:49.000Z,157.48,DFI,sell
5614,744.7564489575,EUR,2022-02-28T10:07:49.000Z,744.76,DFI,sell
5607,1.3743946480799998,EUR,2022-02-28T10:07:49.000Z,1.37,DFI,sell
5617,155.3965877655,EUR,2022-02-28T10:07:49.000Z,155.4,DFI,sell
4727,15.0,EUR,2022-02-28T10:09:05.311Z,0.00042642,dBTC,buy
7616,20.0,EUR,2022-02-28T10:09:05.311Z,0.00056857,dBTC,buy
10269,250.0,EUR,2022-02-28T10:21:06.933Z,2.40383581,dVNQ,buy
9597,25.01,EUR,2022-02-28T10:33:06.046Z,0.00071621,dBTC,buy
10290,51.0,EUR,2022-02-28T10:33:06.046Z,0.00146047,dBTC,buy
10299,450.0,EUR,2022-02-28T10:33:06.046Z,0.01276822,dBTC,buy
10277,51.0,EUR,2022-02-28T10:38:06.053Z,16.21848451,DFI,buy
6411,49.99,EUR,2022-02-28T10:38:06.053Z,15.75129935,DFI,buy
10029,900.0,EUR,2022-02-28T10:38:06.053Z,283.58010424,DFI,buy
10275,375.0,EUR,2022-02-28T10:53:05.843Z,401.85731315,DUSD,buy
10315,9.59,EUR,2022-02-28T11:05:06.238Z,3.01522905,DFI,buy
8779,800.0,EUR,2022-02-28T11:05:06.238Z,252.82631612,DFI,buy
6412,25.01,EUR,2022-02-28T11:05:06.238Z,7.86349099,DFI,buy
8693,100.0,EUR,2022-02-28T11:05:06.238Z,31.60328952,DFI,buy
2798,5000.0,EUR,2022-02-28T11:05:06.238Z,1584.21202822,DFI,buy
9217,50.0,EUR,2022-02-28T11:05:06.238Z,15.80164476,DFI,buy
7784,25.01,EUR,2022-02-28T11:05:06.238Z,7.90398271,DFI,buy
8132,10.0,EUR,2022-02-28T11:16:06.152Z,10.9828533,dUSDT,buy
7445,900.0,EUR,2022-02-28T11:24:05.671Z,285.98447496,DFI,buy
7925,20.0,EUR,2022-02-28T11:38:06.190Z,0.00820771,dETH,buy
7946,50.0,EUR,2022-02-28T11:38:06.190Z,0.02051928,dETH,buy
7945,50.0,EUR,2022-02-28T11:47:07.106Z,0.00142908,dBTC,buy
9085,100.0,EUR,2022-02-28T12:06:28.346Z,106.37317581,DUSD,buy
10137,12.0,EUR,2022-02-28T12:06:28.346Z,12.81709577,DUSD,buy
10136,10.0,EUR,2022-02-28T12:19:06.169Z,10.7001902,DUSD,buy
10125,12.0,EUR,2022-02-28T12:31:05.969Z,1.00161522,dPLTR,buy
10239,2872.36,EUR,2022-02-28T12:38:06.035Z,902.48806916,DFI,buy
8598,898.0,EUR,2022-02-28T12:38:06.035Z,280.70383626,DFI,buy
9838,20.0,EUR,2022-02-28T12:38:06.035Z,6.30970206,DFI,buy
5518,6000.0,EUR,2022-02-28T12:38:06.035Z,1880.35559922,DFI,buy
8445,300.0,EUR,2022-02-28T12:38:06.035Z,94.25922264,DFI,buy
9082,100.0,EUR,2022-02-28T12:38:06.035Z,31.25877909,DFI,buy
10194,65.01,EUR,2022-02-28T12:38:06.035Z,20.42597355,DFI,buy
10243,7000.0,EUR,2022-02-28T12:38:06.035Z,2205.0155242,DFI,buy
5984,60.0,EUR,2022-02-28T12:38:06.035Z,18.75526746,DFI,buy
9921,95.83,EUR,2022-02-28T12:38:06.035Z,30.10953769,DFI,buy
6362,478.3,EUR,2022-02-28T12:38:06.035Z,150.28062063,DFI,buy
8615,216.4,EUR,2022-02-28T12:38:06.035Z,68.27097631,DFI,buy
6748,400.0,EUR,2022-02-28T12:38:06.035Z,126.19404124,DFI,buy
7675,5000.0,EUR,2022-02-28T12:38:06.035Z,1581.44956021,DFI,buy
2158,100.0,EUR,2022-02-28T12:38:06.035Z,31.41974088,DFI,buy
7690,900.0,EUR,2022-02-28T12:38:06.035Z,282.77766793,DFI,buy
6293,1000.0,EUR,2022-02-28T12:38:06.035Z,316.28991204,DFI,buy
7542,750.0,EUR,2022-02-28T12:38:06.035Z,236.25166331,DFI,buy
10316,479.18,EUR,2022-02-28T12:38:06.035Z,149.78581766,DFI,buy
528,28.72,EUR,2022-02-28T12:38:06.035Z,9.02374958,DFI,buy
10321,300.0,EUR,2022-02-28T12:38:06.035Z,93.77633728,DFI,buy
6042,900.0,EUR,2022-02-28T12:38:06.035Z,284.22632401,DFI,buy
5273,900.0,EUR,2022-02-28T12:38:06.035Z,281.32901184,DFI,buy
6348,450.0,EUR,2022-02-28T12:38:06.035Z,142.11316201,DFI,buy
10324,200.0,EUR,2022-02-28T12:38:06.035Z,62.51755819,DFI,buy
10083,4787.35,EUR,2022-02-28T12:47:05.298Z,1501.19540175,DFI,buy
10158,191.67,EUR,2022-02-28T12:47:05.298Z,59.94865762,DFI,buy
10180,50.0,EUR,2022-02-28T12:47:05.298Z,15.63850827,DFI,buy
10317,100.0,EUR,2022-02-28T12:47:05.298Z,31.43807225,DFI,buy
10312,100.0,EUR,2022-02-28T12:47:05.298Z,31.43807224,DFI,buy
10334,900.0,EUR,2022-02-28T12:47:05.298Z,282.94265023,DFI,buy
10323,500.0,EUR,2022-02-28T12:47:05.298Z,156.38508275,DFI,buy
10126,10.0,EUR,2022-02-28T13:02:05.706Z,0.83083736,dPLTR,buy
9288,100.0,EUR,2022-02-28T13:21:05.333Z,109.70558603,dUSDC,buy
9281,5000.0,EUR,2022-02-28T13:21:05.333Z,5499.27236091,dUSDC,buy
8642,900.0,EUR,2022-02-28T13:21:05.333Z,985.83902384,dUSDC,buy
5621,879.532220916848,EUR,2022-02-28T13:27:22.000Z,879.53,DFI,sell
5620,6.99496406208,EUR,2022-02-28T13:27:22.000Z,7.16,DFI,sell
5622,466.17803210174,EUR,2022-02-28T13:27:22.000Z,466.18,DFI,sell
5619,887.7219284695678,EUR,2022-02-28T13:27:22.000Z,908.79,DFI,sell
5625,889.1574523915759,EUR,2022-02-28T13:27:22.000Z,889.16,DFI,sell
5626,771.179555595453,EUR,2022-02-28T13:27:22.000Z,771.18,DFI,sell
5624,73.15999349106599,EUR,2022-02-28T13:27:22.000Z,73.16,DFI,sell
5623,14.252786847662998,EUR,2022-02-28T13:27:22.000Z,14.57,DFI,sell
7256,900.0,EUR,2022-02-28T13:37:05.785Z,987.12926693,dUSDT,buy
10020,191.55,EUR,2022-02-28T13:54:06.870Z,0.00549125,dBTC,buy
1920,600.0,EUR,2022-02-28T13:54:06.870Z,0.01724452,dBTC,buy
10291,900.0,EUR,2022-02-28T13:54:06.870Z,0.02566851,dBTC,buy
689,95.76,EUR,2022-02-28T13:54:06.870Z,0.00274519,dBTC,buy
10135,20.0,EUR,2022-02-28T14:06:06.422Z,21.47249627,DUSD,buy
9825,900.0,EUR,2022-02-28T14:06:06.422Z,964.78335935,DUSD,buy
9280,1000.0,EUR,2022-02-28T14:06:06.422Z,1071.98151038,DUSD,buy
1603,25.01,EUR,2022-02-28T14:18:06.071Z,7.94878396,DFI,buy
9849,100.0,EUR,2022-02-28T14:18:06.071Z,31.61960307,DFI,buy
9260,47.87,EUR,2022-02-28T14:18:06.071Z,15.21424582,DFI,buy
4643,900.0,EUR,2022-02-28T14:18:06.071Z,286.04180574,DFI,buy
7014,25.01,EUR,2022-02-28T14:18:06.071Z,7.98136094,DFI,buy
9141,50.0,EUR,2022-02-28T14:18:06.071Z,15.93191638,DFI,buy
1164,125.01,EUR,2022-02-28T14:18:06.071Z,39.89403963,DFI,buy
9917,191.55,EUR,2022-02-28T14:18:06.071Z,60.87923098,DFI,buy
10345,20.0,EUR,2022-02-28T14:28:06.240Z,0.16404331,dGME,buy
5863,119.71,EUR,2022-02-28T14:45:07.599Z,0.04809882,dETH,buy
6619,25.01,EUR,2022-02-28T14:45:07.599Z,0.01010062,dETH,buy
10305,500.0,EUR,2022-02-28T14:55:06.117Z,549.38894495,dUSDT,buy
5684,2000.0,EUR,2022-02-28T15:11:05.268Z,2242.42424243,dUSDC,buy
6456,900.0,EUR,2022-02-28T15:11:05.268Z,988.38383838,dUSDC,buy
6874,900.0,EUR,2022-02-28T15:25:05.753Z,0.02485697,dBTC,buy
7444,900.0,EUR,2022-02-28T15:34:06.680Z,273.33595043,DFI,buy
10333,20.0,EUR,2022-02-28T15:34:06.680Z,6.05861324,DFI,buy
6524,95.73,EUR,2022-02-28T16:25:08.303Z,28.85369233,DFI,buy
10347,50.0,EUR,2022-02-28T17:10:07.900Z,14.99327953,DFI,buy
5627,872.2416296049199,EUR,2022-02-28T17:47:26.000Z,872.24,DFI,sell
5629,298.10059504205196,EUR,2022-02-28T17:47:26.000Z,298.1,DFI,sell
5630,327.91091954458597,EUR,2022-02-28T17:47:26.000Z,327.91,DFI,sell
5631,447.6653620897919,EUR,2022-02-28T17:47:26.000Z,447.67,DFI,sell
5632,14.310677981269999,EUR,2022-02-28T17:47:26.000Z,14.31,DFI,sell
5633,198.144635889408,EUR,2022-02-28T17:47:26.000Z,198.14,DFI,sell
5634,1837.785618582672,EUR,2022-02-28T17:47:26.000Z,1878.46,DFI,sell
5643,86.72935956479999,EUR,2022-02-28T17:47:26.000Z,86.73,DFI,sell
5636,179.99645144083203,EUR,2022-02-28T17:47:26.000Z,184.05,DFI,sell
5638,177.582584739144,EUR,2022-02-28T17:47:26.000Z,177.58,DFI,sell
5639,737.3615708220859,EUR,2022-02-28T17:47:26.000Z,737.36,DFI,sell
5641,202.06501069130397,EUR,2022-02-28T17:47:26.000Z,202.07,DFI,sell
5642,317.9490375168,EUR,2022-02-28T17:47:26.000Z,317.95,DFI,sell
5644,29.512919319643004,EUR,2022-02-28T17:47:26.000Z,30.1,DFI,sell
5645,50.01224500015099,EUR,2022-02-28T17:47:26.000Z,50.01,DFI,sell
5650,1525.7877108947132,EUR,2022-02-28T17:47:26.000Z,1525.79,DFI,sell
5653,513.1513723665,EUR,2022-02-28T17:47:26.000Z,513.15,DFI,sell
5635,19.0407490533,EUR,2022-02-28T17:47:26.000Z,19.04,DFI,sell
5637,7539.855981467149,EUR,2022-02-28T17:47:26.000Z,7539.86,DFI,sell
5640,783.686940323732,EUR,2022-02-28T17:47:26.000Z,783.69,DFI,sell
5649,114.718894774134,EUR,2022-02-28T17:50:40.000Z,114.72,DFI,sell
5646,90.332861709673,EUR,2022-02-28T17:50:40.000Z,90.33,DFI,sell
5647,607.4397695347678,EUR,2022-02-28T17:50:40.000Z,607.44,DFI,sell
5648,228.46995649583997,EUR,2022-02-28T17:50:40.000Z,228.47,DFI,sell
5652,868.3304111543599,EUR,2022-02-28T17:50:40.000Z,868.33,DFI,sell
5654,329.818953698532,EUR,2022-02-28T17:50:40.000Z,329.82,DFI,sell
5655,186.89826853907,EUR,2022-02-28T17:50:40.000Z,190.74,DFI,sell
5656,8853.619332862865,EUR,2022-02-28T17:54:54.000Z,8853.62,DFI,sell
10068,1500.0,EUR,2022-02-28T20:08:05.338Z,450.27520943,DFI,buy
10121,904.12,EUR,2022-03-01T08:48:05.089Z,262.24484086,DFI,buy
2732,95.99,EUR,2022-03-01T08:48:05.089Z,27.84241281,DFI,buy
5939,299.0,EUR,2022-03-01T08:48:05.089Z,86.72654893,DFI,buy
8656,250.0,EUR,2022-03-01T08:48:05.089Z,72.14235208,DFI,buy
9856,900.0,EUR,2022-03-01T08:48:05.089Z,259.71246747,DFI,buy
9343,900.0,EUR,2022-03-01T08:48:05.089Z,261.7184855,DFI,buy
587,450.0,EUR,2022-03-01T08:48:05.089Z,129.85623374,DFI,buy
9501,2878.16,EUR,2022-03-01T08:48:05.089Z,834.8256992,DFI,buy
3361,480.49,EUR,2022-03-01T08:48:05.089Z,139.72568344,DFI,buy
10346,100.0,EUR,2022-03-01T08:48:05.089Z,29.00553477,DFI,buy
9005,1300.0,EUR,2022-03-01T08:48:05.089Z,378.61732871,DFI,buy
9927,500.0,EUR,2022-03-01T09:04:05.705Z,536.15489442,DUSD,buy
10359,300.0,EUR,2022-03-01T09:04:05.705Z,322.5135819,DUSD,buy
10348,400.0,EUR,2022-03-01T09:04:05.705Z,428.92391553,DUSD,buy
10256,5000.0,EUR,2022-03-01T09:04:05.705Z,5353.3424917,DUSD,buy
8925,900.0,EUR,2022-03-01T09:04:05.705Z,965.07880995,DUSD,buy
9901,900.0,EUR,2022-03-01T09:04:05.705Z,956.21584129,DUSD,buy
10360,96.18,EUR,2022-03-01T09:11:05.787Z,28.00548357,DFI,buy
7248,150.0,EUR,2022-03-01T09:11:05.787Z,43.90157995,DFI,buy
10274,1.01,EUR,2022-03-01T09:11:05.787Z,0.29560397,DFI,buy
10094,100.0,EUR,2022-03-01T09:11:05.787Z,29.11778288,DFI,buy
10253,100.0,EUR,2022-03-01T09:11:05.787Z,29.26771997,DFI,buy
10101,200.0,EUR,2022-03-01T09:11:05.787Z,58.77533928,DFI,buy
9987,50.0,EUR,2022-03-01T09:11:05.787Z,14.63385998,DFI,buy
3137,2500.0,EUR,2022-03-01T09:11:05.787Z,733.56721284,DFI,buy
10176,100.0,EUR,2022-03-01T09:11:05.787Z,29.38766964,DFI,buy
2396,100.0,EUR,2022-03-01T09:11:05.787Z,29.26771998,DFI,buy
2834,961.83,EUR,2022-03-01T09:11:05.787Z,281.50571097,DFI,buy
10365,864.75,EUR,2022-03-01T09:11:05.787Z,253.09260843,DFI,buy
4027,900.0,EUR,2022-03-01T09:11:05.787Z,262.06004591,DFI,buy
10352,293.2,EUR,2022-03-01T09:11:05.787Z,85.3733394,DFI,buy
8763,769.47,EUR,2022-03-01T09:11:05.787Z,225.20632484,DFI,buy
10328,500.0,EUR,2022-03-01T09:11:05.787Z,145.58891439,DFI,buy
8493,96.13,EUR,2022-03-01T09:29:05.865Z,0.00241166,dBTC,buy
2394,100.0,EUR,2022-03-01T09:29:05.865Z,0.00252166,dBTC,buy
2756,96.0,EUR,2022-03-01T09:29:05.865Z,0.0024208,dBTC,buy
5660,622.93024810513,EUR,2022-03-01T09:36:52.000Z,622.93,DFI,sell
5672,15.592956721857998,EUR,2022-03-01T09:36:52.000Z,15.59,DFI,sell
5671,779.742485080135,EUR,2022-03-01T09:36:52.000Z,779.74,DFI,sell
5670,311.899844755998,EUR,2022-03-01T09:36:52.000Z,311.9,DFI,sell
5657,622.7441439195851,EUR,2022-03-01T09:36:52.000Z,622.74,DFI,sell
5651,292.025849643875,EUR,2022-03-01T09:36:52.000Z,292.03,DFI,sell
5628,278.45572492040003,EUR,2022-03-01T09:36:52.000Z,278.46,DFI,sell
5668,390.31722775478397,EUR,2022-03-01T09:36:52.000Z,390.32,DFI,sell
5673,235.28193932684997,EUR,2022-03-01T09:36:52.000Z,235.28,DFI,sell
5662,151.80267703628098,EUR,2022-03-01T09:36:52.000Z,151.8,DFI,sell
5666,151.114627342224,EUR,2022-03-01T09:36:52.000Z,151.11,DFI,sell
5659,778.66014874907,EUR,2022-03-01T09:36:52.000Z,778.66,DFI,sell
5663,24.627810933246,EUR,2022-03-01T09:36:52.000Z,24.63,DFI,sell
5665,41.531768179524,EUR,2022-03-01T09:36:52.000Z,41.53,DFI,sell
5667,6274.785650294737,EUR,2022-03-01T09:36:52.000Z,6274.79,DFI,sell
5658,730.0418076755941,EUR,2022-03-01T09:36:52.000Z,744.38,DFI,sell
5669,3121.3231969886083,EUR,2022-03-01T09:36:52.000Z,3121.32,DFI,sell
5661,214.86435599476695,EUR,2022-03-01T09:36:52.000Z,214.86,DFI,sell
10251,900.0,EUR,2022-03-01T09:40:06.263Z,262.54486019,DFI,buy
9424,2500.0,EUR,2022-03-01T09:40:06.263Z,734.92432115,DFI,buy
9425,749.99,EUR,2022-03-01T09:51:07.066Z,220.44237687,DFI,buy
10294,449.99,EUR,2022-03-01T09:51:07.066Z,132.26425041,DFI,buy
5705,344.060264850665,EUR,2022-03-01T09:55:44.000Z,344.06,DFI,sell
5704,827.047091440783,EUR,2022-03-01T09:55:44.000Z,827.05,DFI,sell
5703,1557.872882709346,EUR,2022-03-01T09:55:44.000Z,1557.87,DFI,sell
5699,0.47988320389200007,EUR,2022-03-01T09:55:44.000Z,0.48,DFI,sell
5698,30.448499579753,EUR,2022-03-01T09:55:44.000Z,30.45,DFI,sell
5696,21.41368164978,EUR,2022-03-01T09:55:44.000Z,21.41,DFI,sell
5695,6962.404261540585,EUR,2022-03-01T09:55:44.000Z,6962.4,DFI,sell
5694,51.658548237384004,EUR,2022-03-01T09:55:44.000Z,51.66,DFI,sell
5678,87.45981462812001,EUR,2022-03-01T09:55:44.000Z,87.46,DFI,sell
5677,49.97688388632801,EUR,2022-03-01T09:55:44.000Z,49.98,DFI,sell
5688,453.30452436521,EUR,2022-03-01T09:55:44.000Z,453.3,DFI,sell
5687,89.8977332445,EUR,2022-03-01T09:55:44.000Z,89.9,DFI,sell
5685,1902.286338095026,EUR,2022-03-01T09:55:44.000Z,1936.44,DFI,sell
5684,450.12115558591495,EUR,2022-03-01T09:55:44.000Z,450.12,DFI,sell
5682,1103.7286063905717,EUR,2022-03-01T09:55:44.000Z,1103.73,DFI,sell
5680,131.14157437313,EUR,2022-03-01T09:55:44.000Z,133.5,DFI,sell
5674,156.01234023398402,EUR,2022-03-01T09:55:44.000Z,156.01,DFI,sell
5676,140.74119158445598,EUR,2022-03-01T09:55:44.000Z,140.74,DFI,sell
5679,316.04719381605196,EUR,2022-03-01T09:55:44.000Z,316.05,DFI,sell
5689,629.2981547283,EUR,2022-03-01T09:55:44.000Z,629.3,DFI,sell
10255,100.0,EUR,2022-03-01T10:04:06.474Z,109.25780813,dUSDT,buy
5729,0.62348840218,EUR,2022-03-01T10:17:32.000Z,0.62,DFI,sell
5726,1.04791123017,EUR,2022-03-01T10:17:32.000Z,1.05,DFI,sell
5706,97.15204899655801,EUR,2022-03-01T10:17:32.000Z,97.15,DFI,sell
5732,6.5353603602,EUR,2022-03-01T10:17:32.000Z,6.54,DFI,sell
5730,157.534485887198,EUR,2022-03-01T10:17:32.000Z,157.53,DFI,sell
5707,819.3059881048559,EUR,2022-03-01T10:17:32.000Z,819.31,DFI,sell
5725,28.778496905683,EUR,2022-03-01T10:17:32.000Z,28.78,DFI,sell
5724,38.165753312722,EUR,2022-03-01T10:17:32.000Z,38.88,DFI,sell
5723,2422.7559114797245,EUR,2022-03-01T10:17:32.000Z,2422.76,DFI,sell
5722,75958.14750755791,EUR,2022-03-01T10:17:32.000Z,75958.15,DFI,sell
5720,870.9623828856279,EUR,2022-03-01T10:17:32.000Z,870.96,DFI,sell
5719,4417.29909009343,EUR,2022-03-01T10:17:32.000Z,4496.91,DFI,sell
5716,321.91192306184996,EUR,2022-03-01T10:17:32.000Z,327.67,DFI,sell
5734,2.22899519773,EUR,2022-03-01T10:17:32.000Z,2.23,DFI,sell
5737,1.161552081172,EUR,2022-03-01T10:17:32.000Z,1.16,DFI,sell
5715,96.62750132587499,EUR,2022-03-01T10:17:32.000Z,96.63,DFI,sell
5713,51.65983042540599,EUR,2022-03-01T10:17:32.000Z,51.66,DFI,sell
5710,129.16603497474,EUR,2022-03-01T10:17:32.000Z,129.17,DFI,sell
5733,0.59719672257,EUR,2022-03-01T10:17:32.000Z,0.61,DFI,sell
5731,1.399092950675,EUR,2022-03-01T10:17:32.000Z,1.4,DFI,sell
5761,2.040402332388,EUR,2022-03-01T10:22:27.000Z,2.04,DFI,sell
5759,104.626672483928,EUR,2022-03-01T10:22:27.000Z,106.52,DFI,sell
5753,2.8821339083180004,EUR,2022-03-01T10:22:27.000Z,2.88,DFI,sell
5740,2.617803947948,EUR,2022-03-01T10:22:27.000Z,2.62,DFI,sell
