DateHour,ETHpool_nbTrades,ETHpool_baseDFI,ETHpool_quoteDFI,ETHpool_baseETH,ETHpool_quoteETH,BTCpool_nbTrades,BTCpool_baseDFI,BTCpool_quoteDFI,BTCpool_baseBTC,BTCpool_quoteBTC,USDTpool_nbTrades,USDTpool_baseDFI,USDTpool_quoteDFI,USDTpool_baseUSDT,USDTpool_quoteUSDT,DOGEpool_nbTrades,DOGEpool_baseDFI,DOGEpool_quoteDFI,DOGEpool_baseDOGE,DOGEpool_quoteDOGE,LTCpool_nbTrades,LTCpool_baseLTC,LTCpool_quoteLTC,LTCpool_baseDFI,LTCpool_quoteDFI,BCHpool_nbTrades,BCHpool_baseBCH,BCHpool_quoteBCH,BCHpool_baseDFI,BCHpool_quoteDFI,BTC-USD,ETH-USD,USDT-USD,DOGE-USD,LTC-USD,BCH-USD,DFI-USD,USDCpool_nbTrades,USDCpool_baseDFI,USDCpool_quoteDFI,USDCpool_baseUSDC,USDCpool_quoteUSDC,USDC-USD
2021-10-14 22:00:00+00:00,8.0,15.35436732,701.98893595,0.4691306699999999,0.01022063,18.0,1136.6421468,741.5887465000001,0.0325108,0.04963098,9.0,2252.14005832,,,5613.20447883,,,,,,2.0,2.655655,0.41138746,29.79999419,191.57919904,1.0,,0.02084057,5.0,,57884.22008593773,3786.472474182999,1.0031384710271272,0.2347295035032894,181.04260618624795,597.603110853961,2.4856305351642134,2.0,2.46,,,6.17040385,1.0029396946871991
2021-10-14 23:00:00+00:00,4.0,3150.61974733,10390.66980961,6.95011567,2.10018536,27.0,1846.73635791,10.6908802,0.00046868,0.08063493,2.0,,3114.88098475,7797.9125269,,,,,,,3.0,0.01452702,0.00719549,0.52109554,1.04783943,1.0,,0.00875295,2.1,,57738.81720017661,3790.189323815623,1.0025006279209447,0.2336381672896826,180.74027724444065,598.7066047009303,2.480371580106787,1.0,295.0,,,739.75152934,1.0030586087438662
2021-10-15 00:00:00+00:00,4.0,1574.0,,,1.04882323,8.0,270.01609907,36.719908610000005,0.00160968,0.01178944,1.0,36.0,,,89.89761783,,,,,,2.0,0.00311293,3.03737789,220.0,0.22460646,,,,,,57452.43178503547,3794.516888224821,1.000940780646817,0.2329815779035106,180.36004347909247,596.2326173455976,2.4766401012692847,1.0,911.0,,,2282.01078141,1.0013608362328688
2021-10-15 01:00:00+00:00,3.0,4.96189194,104.12036335,0.06965,0.00330596,14.0,3133.1181409,1298.37400214,0.05691334,0.13679159,4.0,1104.69,,,2757.0618818000003,4.0,,402.05967587,4304.52649154,,1.0,0.07275498,,,5.24944226,2.0,0.0433671,0.01333813,3.2,10.36289697,57252.346652182205,3777.798811553342,1.0025062434657075,0.2303292080408861,178.62260389546216,593.0736625157872,2.461184698124488,1.0,585.43023605,,,1464.53001516,1.0021248708825574
2021-10-15 02:00:00+00:00,4.0,18.11714299,1494.72235299,1.0,0.01207089,8.0,2008.71681767,3.40529752,0.00014926,0.08769578,1.0,,1515.27614333,3797.7266586,,4.0,,399.28715367,4289.61783839,,1.0,,0.0551201,3.99299585,,1.0,,0.00148938,0.35732289,,57433.47552284572,3768.040645179896,1.0001345619008126,0.2302648122330382,178.84718222408307,588.5488702723438,2.4733973020716573,,,,,,1.0038164523246698
2021-10-15 03:00:00+00:00,11.0,42.12891379,37129.24374964,24.91729999,0.02821927,26.0,64279.96942107999,1650.80091083,0.0723283,2.80333276,10.0,159.74427823,16664.61341003,42135.986462520006,404.00097356,10.0,,1520.72960387,16473.66889592,,3.0,101.64875468,,,7296.50669305,24.0,10.82445112,29.68599563,7142.67309052,2576.74424055,59396.0030344072,3841.6832162919454,1.0078047806031067,0.2346510223915569,183.29844873784225,588.5488702723438,2.4733973020716573,5.0,,11404.52155058,28922.3306913,,1.0092325144982173
2021-10-15 04:00:00+00:00,15.0,12.23751847,22648.59194251,15.272416109999998,0.0082073199999999,15.0,16523.13202329,13.56902617,0.00059329,0.7196332299999999,7.0,39.40712894,9009.80725377,23064.75442761,100.25996635,9.0,20.93704326,894.3055655900001,9787.96824942,227.37000975,3.0,0.17473305,32.41231994,2327.73536776,12.49796165,6.0,,9.55247998,2330.55992231,,59643.432753212655,3839.736166405823,1.006011090664954,0.2351559259489662,185.8762706676288,621.798301249513,2.5331694788321624,5.0,2319.19017171,6361.08278975,16390.472511,5973.6098156,1.0037335137701018
2021-10-15 05:00:00+00:00,7.0,86.08448585999999,950.7209689,0.6423000000000001,0.05792171,29.0,21800.60129295,2280.8788444,0.09969983,0.94893575,4.0,8.09302426,0.6142339800000001,1.579354,20.7260234,4.0,,353.68195101000003,3892.05231197,,2.0,32.42199999,4.62816211,333.0,2320.20176974,5.0,0.0001309999999999,3.87753969,950.55720725,0.03198252,59789.704480555534,3828.5733779171246,1.004728442828679,0.2329643175408563,185.71429644165727,630.2501042985654,2.5543354471811868,4.0,45.72389584,,,117.52226239,1.0043092050055642
2021-10-15 06:00:00+00:00,9.0,2989.9879782,,,2.01161218,40.0,21801.14472433,947.02241561,0.04135864,0.9483003899999998,6.0,3042.43228304,13523.78356939,35004.18921949,7883.173823470001,1.0,676.95040944,,,7409.260938,4.0,0.00994055,3.12224728,224.0,0.71040616,6.0,12.19039002,0.31436617,76.7,2967.87816217,59617.65432388181,3846.802059007987,1.000347844823267,0.2350845500070738,185.0125119928832,633.2162413600986,2.5601809726065508,8.0,6145.83242625,2356.91496576,6028.62965259,15709.58394642,1.0028331039882996
2021-10-15 07:00:00+00:00,15.0,357.65595048,1274.58720489,0.8608000000000001,0.2405674,55.0,99327.99089027,8807.53164703,0.38377066,4.312385970000001,15.0,4437.0696480100005,5.40599098,14.0,11456.05340604,1.0,,673.68119964,7403.0,,,,,,,2.0,,0.6160862,150.0,,59809.59953761024,3839.0820034550666,1.0039412132108037,0.2335125470129131,184.35358800299383,628.429941001443,2.546152971580401,7.0,562.99600859,1949.14445443,5000.0,1437.14895334,1.0031746604737952
2021-10-15 08:00:00+00:00,10.0,265.27178984,457.88241636,0.3092686799999999,0.17845777,45.0,4454.693241020001,3727.63380037,0.16225368,0.19312458,13.0,9846.64119966,6.426927999999999,16.50958818,25245.59398173,1.0,1.5989727500000002,,,17.55203675,4.0,66.40286558,2.24882365,161.36965047,4730.84103546,4.0,10.146,0.12223393,29.76840081,2452.32378027,59474.79250966095,3827.410858225548,1.002968124266149,0.23283402408516,183.3299558930173,621.458379392332,2.525240448302384,3.0,30.24510926,0.28511542,0.73256057,77.39759523000001,1.0024292933135082
2021-10-15 09:00:00+00:00,18.0,2472.57119222,8289.490993889998,5.60254608,1.6650429699999998,51.0,34863.198620870004,7051.746199889999,0.30684224,1.51071194,21.0,22888.14438129,23181.79908503,59983.857411,58995.93637011001,5.0,,880.0252957400002,9736.183825610002,,3.0,100.89637315,0.18234941,13.0,7128.13287981,5.0,12.83,3.20349628,768.50175432,3075.97723947,59218.77413415969,3780.906508808995,1.0026751154009954,0.2279356342085617,180.1876908754768,621.458379392332,2.525240448302384,9.0,3425.3113315300006,,,8738.45795465,1.0018895372305887
2021-10-15 10:00:00+00:00,4.0,2142.3,,,1.4423171200000002,35.0,15009.793110100003,442.27909083,0.0192279,0.6499308400000002,10.0,1074.41091744,391.23229611,1001.95269395,2741.1082259000004,1.0,,28.66511207,318.4,,2.0,9.81365829,0.33031921,23.31182813,689.48982628,1.0,2.66341156,,,636.50702802,59509.81437404279,3787.1209787131233,1.005831397336068,0.2279924886639615,180.4533282963982,612.1234684277,2.519583949992987,3.0,485.0,,,1233.00123122,1.0040431742032931
2021-10-15 11:00:00+00:00,2.0,82.28863834,,,0.05539146,30.0,12457.32694518,271.02999486000004,0.01177552,0.53916619,13.0,11047.87884305,15552.002202600002,39705.89451804,28032.66859052,3.0,1.47901989,0.73027161,8.11248948,16.36463233,11.0,1.34475,50.3513157,3559.04447707,94.90661148,3.0,,2.2197378400000005,532.52285269,,59279.80993409454,3795.340592919965,1.001276329882966,0.2274459027930832,179.80348326797738,608.7925568898655,2.523470959746319,,,,,,1.0004973740896366
2021-10-15 12:00:00+00:00,8.0,82.45797780000001,838.62146238,0.56679853,0.05550514,43.0,20341.69253279,4494.146192890001,0.1952158699999999,0.88001789,9.0,1554.70184836,24.64634546,63.3029171,3980.17029187,,,,,,8.0,10.30422436,0.06139998,4.35,726.80555207,,,,,,59472.71471873902,3797.709978366037,1.0022055544190955,0.2286691475309199,180.6104238749683,612.7835804183768,2.527709588209956,6.0,253.45306577,94.22790953,240.3812377,643.98235224,0.999918469858204
2021-10-15 13:00:00+00:00,10.0,1523.08677833,2009.18903843,1.358167,1.02547644,28.0,91628.62383535,4014.22203373,0.17384958,3.95695151,7.0,120.45765448,658.6573635200001,1692.2839424,308.33575675,,,,,,2.0,,21.05526811,1491.89677734,,,,,,,59541.35420228663,3789.594158262562,1.0032455974060897,0.2291526055936485,180.21650352477087,613.9846121135788,2.5267320254306216,7.0,268.31460749,2911.02670995,7444.2505945,684.9483804199999,1.0034052405081573
2021-10-15 14:00:00+00:00,16.0,6513.80905571,3517.408615490001,2.37787761,4.38526897,37.0,171059.38177436,2284.54551562,0.0983614999999999,7.35595938,10.0,90.08334156,3105.83321413,7992.91751878,230.56715309,5.0,17.04289378,251.36286976,2795.05128235,188.58100497,9.0,29.7753484,32.42108436,2296.57638406,2100.45095538,11.0,5.490314000000001,9.167657309999996,2202.85487486,1313.52978432,60169.43282931149,3826.995886560141,1.0029830141444491,0.2298500075975646,180.7315740797557,615.7211163585229,2.5394895657464747,7.0,190.34307961,3351.20019331,8611.80279349,486.50994624,1.0024758451955582
2021-10-15 15:00:00+00:00,9.0,483.55021652,2324.788566,1.57089999,0.32539001,39.0,14198.37643694,322.62059154,0.01388657,0.6087438400000003,12.0,1008.98777145,1.63573446,4.2118915,2588.93755051,1.0,,18.05412911,200.99,,6.0,3.4324899400000004,21.67268036,1539.31885713,242.99537916,4.0,0.6696531600000001,0.02078047,5.0,160.51633374000002,60158.81483447253,3822.800510960504,1.0017790587787796,0.230050779979817,182.9456046814272,615.9883742411004,2.55065283944117,3.0,17.47982535,,,44.86939099999999,1.002262822068668
2021-10-15 16:00:00+00:00,16.0,90.88655103,18688.638533140005,12.649589540000004,0.06130696,80.0,133557.73666146,84236.75117068,3.62163396,5.719561129999996,14.0,5312.50669912,3487.84317639,8958.7559128,13598.318138020002,4.0,255.23761761,9.473e-05,0.00105226,2827.17742165,25.0,0.2717793199999999,158.77152769999998,11376.92302419,19.529281630000003,1.0,0.00148718,,,0.35639969,60071.532254897545,3807.194560892753,1.0035971312972811,0.2314354309220053,186.7906181892024,618.8612690433865,2.5367821134202178,22.0,22450.99777978,19373.06802266,49041.72909054999,56726.35887955,1.0026876062161283
2021-10-15 17:00:00+00:00,15.0,785.4044377499999,8012.643903820001,5.4347,0.53055299,60.0,43664.84329772,4427.68997053,0.19010027,1.8674038900000005,13.0,2381.44207218,14031.54246048,36300.23475253,6158.95807175,,,,,,11.0,0.49782835,75.77786588000001,5494.73753827,35.95845983,1.0,,0.09762052,23.48914914,,61858.40931160522,3876.488351033527,1.0106174834626036,0.2357512326856138,192.53189515494523,618.8612690433865,2.5367821134202178,13.0,1194.8546158600002,7942.25274958,20490.0,3084.728700970001,1.0089268494558643
2021-10-15 18:00:00+00:00,10.0,2107.38078245,1142.41592157,0.77538518,1.4245081599999998,39.0,156019.64738498002,12997.64153556,0.55526316,6.651320609999999,10.0,7781.3064973,9888.63719749,25834.894771,20269.06934961,3.0,29.27196531,1344.28919231,15017.89840379,323.83193556,,,,,,1.0,,0.09973664,24.0,,62048.2521170141,3881.538640123679,1.004535089244778,0.2344794867404126,191.1311877046302,630.5102787311149,2.5757938632965707,7.0,250.76042985,3844.80906056,10000.0,647.87696443,1.005047639569714
2021-10-15 19:00:00+00:00,10.0,199.20334406,1114.23306944,0.7561342799999999,0.13464521,48.0,33159.48310282999,11053.644462379998,0.47211568,1.4102291399999998,12.0,3529.1699321,6.30017909,16.36078434,9142.294448060002,35.0,4812.315539010001,893.6981541199999,9723.75,52802.52044125999,4.0,6.353944510000001,,,460.50608659,4.0,,3.2996335399999994,794.95991325,,61654.93429870902,3874.2946190690623,1.0017301187034064,0.2391578031617248,190.8245964171648,630.5102787311149,2.5757938632965707,6.0,101.43965980000002,,,263.64382128,1.0033194058064272
2021-10-15 20:00:00+00:00,12.0,439.0037204,800.97815435,0.5435961300000001,0.29674058,45.0,72914.83176123,1787.9283245400002,0.0762269,3.09578612,12.0,1398.17214668,11546.46602055,30115.31791735,3619.28802556,10.0,598.16271717,2276.06360253,24877.36761548,6495.049185529999,31.0,6.91202986,41.370663240000006,3015.7748998,502.7200794,15.0,3.96754681,5.03911848,1215.97321999,953.57939135,61640.46472552311,3861.9014203421743,1.003742470321727,0.2410678536885355,191.1725198134285,628.4792893824957,2.57062879336704,7.0,1029.19185985,3826.53738618,10000.0,2672.21661923,1.0043718078838604
2021-10-15 21:00:00+00:00,14.0,240.57210311,2239.92300191,1.52050764,0.1626751,39.0,58358.85410273,2920.3777773,0.12420897,2.4725849500000003,13.0,6608.99935693,4373.45563961,11480.83166578,17268.03597135,,,,,,2.0,0.13393049,0.27396995,20.0,9.73802165,3.0,,0.17289232,41.737,,62688.73584252701,3898.706202177076,1.0070636906098864,0.2403276881633168,192.70893793964177,634.9302437168454,2.601165371071822,8.0,1230.3174569700002,27.84222892,72.86531106000001,3209.7825172699995,1.004972788912482
2021-10-15 22:00:00+00:00,6.0,376.22137329,2508.04566875,1.7031,0.25449149,31.0,12480.40181736,37700.4132908,1.6026222600000002,0.5282015400000001,5.0,348.39489675,9.55563696,25.0,907.8874524499998,,,,,,2.0,0.23647525,,,17.19367733,,,,,,61379.125169850624,3851.754219427424,0.9991289518467305,0.236034404492315,189.412999883558,627.7633666389123,2.574597088420096,1.0,580.0,,,1510.80727719,1.0015794163287677
2021-10-15 23:00:00+00:00,8.0,775.5158551699999,390.23504753,0.26503767,0.5245899700000001,19.0,1138.3425196300002,37881.06407419,1.6122975300000002,0.0482831399999999,3.0,1129.81319775,0.03063648,0.08013991,2942.07432198,,,,,,2.0,10.99724202,,,799.1306171000001,1.0,,0.00207109,0.5,,61547.952488145565,3865.177147990066,1.00304672983676,0.2355892094517086,189.9215088911582,626.9762547988297,2.565446086496204,4.0,4004.68645297,0.28562555,0.7466074500000001,10389.403026540002,1.002007389234833
2021-10-16 00:00:00+00:00,7.0,351.54165549000004,1904.78954089,1.29371353,0.23779782,13.0,379.65676684,4863.453086,0.20713621,0.01610523,2.0,7.1338691,503.46866517,1315.8964704,18.56646733,12.0,2186.35325977,19.50967642,212.10369531,23772.43153696,1.0,3.372,,,244.85162396,1.0,,0.00154371,0.37268141,,61809.02394427028,3885.641764529699,1.000900563272756,0.2350381641861114,189.3351502535552,627.1126138454318,2.5682874861616645,,,,,,1.0052069403859871
2021-10-16 01:00:00+00:00,6.0,94.8515309,101.6150363,0.06902486,0.06417309,11.0,4065.68232418,732.7044810100001,0.03120488,0.17246839,5.0,896.65955273,,,2333.74929058,3.0,286.70027328,1389.65084264,15120.0,3121.85095475,9.0,2.06e-06,21.24932377,1550.58950048,0.00015019,2.0,,3.1256242600000004,755.4263592299999,,61577.54233349183,3856.365230122807,1.0003186491768867,0.2376440884386117,191.16324344464743,629.614438960691,2.5682874861616645,,,,,,1.002962404407209
2021-10-16 03:00:00+00:00,4.0,16.59175189,,,0.01122546,10.0,5126.46386548,2.04856741,8.741e-05,0.21785987,1.0,8.36265693,,,21.70423768,1.0,,130.64279784,1427.29865418,,5.0,,6.83216906,499.2529764,,9.0,,3.78610917,917.30793006,,61854.976945170325,3867.684240688965,1.0061650351659197,0.2402714652575727,191.3908059500185,633.9100859402039,2.575141857290945,1.0,0.09437799,,,0.24397652,1.0047982069799872
2021-10-16 04:00:00+00:00,4.0,3.09194394,,,0.0020919199999999,16.0,13526.84616744,979.83001703,0.04179422,0.5746836599999999,1.0,88.40983221,,,229.44584035,1.0,,465.87496602,5103.0,,3.0,8.69699999,6.48447223,474.16863324,633.34439071,2.0,12.823,2.62529073,631.74563821,3084.49782986,61759.1597375938,3855.5852333423472,0.9998060487989564,0.2376570959053756,190.68181893675947,633.6894276041353,2.5780549264541106,4.0,99.5,1950.54311463,5070.425021,257.19544864,1.0033284601821464
2021-10-16 05:00:00+00:00,7.0,190.86731534,1241.41939132,0.84335037,0.12915142,30.0,42516.96839587,359.23590518,0.01529937,1.8046830800000004,9.0,86.16445901,8425.23398571,22042.12300061,223.84575059,2.0,120.62014649,497.51623949,5472.5,1323.65059143,2.0,6.7490000000000006,,,491.09681222,2.0,,1.56634966,377.48419128,,62000.01737295423,3857.690773877882,1.00356553733411,0.2382483928794114,189.9099522960702,631.2528533649917,2.580457111624829,2.0,0.10682629,2056.36833804,5364.5,0.2780727,1.0029232554906748
2021-10-16 06:00:00+00:00,6.0,250.41,1.81115261,0.00123047,0.16944449,34.0,16663.822982070003,51.96309022,0.00221246,0.70663517,4.0,818.31793083,2.40927899,6.324801,2140.31845079,3.0,208.30612189,8.81470172,97.07080314,2282.79613734,5.0,12.60785972,0.08402398,6.13020963,916.51690543,,,,,,62392.21888533769,3870.9083109460257,1.0033516868363008,0.2392493224701859,190.4795165055885,633.4317078306492,2.5919676996047576,,,,,,1.004187953328657
2021-10-16 07:00:00+00:00,8.0,454.65,15.56685098,0.01057493,0.3076297899999999,40.0,20697.27260141,7876.65335914,0.33521532,0.8772752800000001,6.0,6146.56655637,,,16021.42660583,1.0,155.77623868,,,1704.42714293,4.0,44.975999990000005,,,3259.92357745,1.0,,0.00414714,1.0,,62132.95618689834,3864.595185370928,1.0023389348848373,0.2385933422462231,189.852257448346,,,4.0,2030.28062699,,,5275.4032585800005,1.002241700521874
2021-10-16 08:00:00+00:00,17.0,10244.03766103,0.98104222,0.00066615,6.925462359999999,39.0,35365.20732473001,2949.67778875,0.12546273,1.4978643700000007,18.0,2937.3040534100005,2380.59092376,6207.926447559999,7629.4511244999985,1.0,,9.075e-05,0.00099619,,1.0,2.06e-06,,,0.00014927,2.0,,0.00524643,1.2650751,,61927.23009472271,3861.376661270703,1.0029309620013735,0.2382938382678089,188.6391111327283,626.8007471543409,2.5755958772774954,3.0,41.10221725,,,106.60277309,1.0028191002818745
2021-10-16 09:00:00+00:00,41.0,72860.66097629,685.45285311,0.46376996,48.93362053,42.0,9330.268827839998,46424.75673634001,1.9742733999999995,0.39518891,12.0,1319.4827704399995,4493.17029435,11731.179762,3427.96032559,4.0,17.677558769999997,416.00680905,4574.49587085,193.2733483,16.0,,58.85806934,4286.294324070001,,20.0,,21.000805940000003,5101.96848776,,61713.33156279326,3946.361463806003,1.0020028380347372,0.2389343920224048,190.90458709423763,627.1409783168906,2.588216778261592,5.0,1717.88882347,2288.91169267,5972.23949067,4466.68643058,1.001788313873895
2021-10-16 10:00:00+00:00,7.0,14405.74351454,2211.32055784,1.48255,9.61089549,38.0,7444.48378962,1224.3179679,0.05209605,0.31548739,13.0,1999.13130747,386.6749219,1011.720494,5205.829639629999,23.0,1824.2303315100005,12.86818578,139.54026885,19857.975146019995,11.0,,30.81686953,2254.53220617,,13.0,2.10062587,9.26405513,2273.9500682,514.02840025,61611.86559454629,3936.4224493702486,1.002960911824915,0.2415836266218324,191.9671722817851,645.6018101202297,2.5883892523260927,5.0,1328.30900951,,,3444.4413321600005,1.0028009978037515
2021-10-16 11:00:00+00:00,16.0,4300.22669019,28812.88895695,19.3126274,2.86797755,30.0,1754.60011875,31101.80315898,1.32379759,0.07435075,8.0,70.95497313999999,5858.89825027,15347.55440304,184.57851086,,,,,,3.0,5.458,19.13638924,1403.5895736,399.00645923,5.0,,2.6205124,645.3142697899999,,61745.83749602802,3946.694914280539,1.001453959393637,0.2402457160673212,191.293358409184,644.2365246650702,2.5777330014669704,4.0,777.85163981,,,2013.29892366,1.0018557145332383
2021-10-16 12:00:00+00:00,13.0,27784.34635728,785.9907486100001,0.52566181,18.54725986,33.0,13975.66844562,13803.858117570002,0.58796531,0.5929035100000001,10.0,2349.84687729,183.88263879,482.07168681,6141.97347191,5.0,1326.58731262,851.00520598,9184.0,14273.55836834,4.0,32.644000000000005,3.72538866,272.5,2381.78386812,4.0,7.0053683,9.82099555,2429.30091079,1727.66344351,61887.53897487175,3959.352452486741,1.0046434539287776,0.2417437465239012,191.1850228043789,644.539901744353,2.5751122734472904,27.0,28310.19453141,35283.30224157,92870.32324599,74351.3987033,1.0028714619031305
2021-10-16 13:00:00+00:00,6.0,619.12859426,189.99662079,0.1270615,0.41240558,46.0,2757.71690447,16100.873136790002,0.6857980699999998,0.1169866499999999,13.0,9591.014517480002,15.66278457,40.741355,24921.15683864,3.0,0.01,1053.61479279,11431.235,0.10855596,8.0,28.89879057,0.04810527,3.51,2102.69889262,5.0,1.24400775,8.098e-05,0.02,305.88917509,60831.57615866136,3901.932674599709,0.9976355084867742,0.2366837738050966,187.1561315279618,,,14.0,5967.529315230001,5.7473997,14.95231932,15545.429805409998,0.9978262364117392
2021-10-16 14:00:00+00:00,8.0,2946.69232987,88.00555524,0.05882782,1.96230874,30.0,1050.3706134499998,3040.4025804500006,0.12953786,0.0445736699999999,6.0,1815.03106847,536.40846144,1390.3977028,4688.8931819,5.0,1308.65158735,823.92231625,9012.2766878,14227.404034849998,3.0,40.08808669,0.68542979,49.79631648,2906.59279302,2.0,0.03979298,,,9.78019444,61210.45673304232,3925.43369826768,1.00326256131832,0.2393113777402244,188.1473347522069,634.464957459135,2.572547679990386,6.0,37.16707803,0.40055627,1.0420148,96.30394364,1.0038258605835644
2021-10-16 15:00:00+00:00,8.0,3211.11429224,0.13218342,8.835e-05,2.1373717,27.0,2518.2490434500005,7983.955881589999,0.3402049,0.10688057,18.0,7097.18889595,11860.45763573,30807.61114011,18354.08225878,4.0,500.78078227,54.75803864,591.9020729,5401.90464357,1.0,0.51745417,,,37.44302871,1.0,,0.12157062,30.0,,61047.1689634236,3909.8435928437775,1.001680321269517,0.2396186722185567,188.2428466748102,640.6629687399995,2.5773616058789823,5.0,1072.18035571,17.41066743,45.20677536,2775.39543527,1.0016111394583926
2021-10-16 16:00:00+00:00,7.0,568.81358072,,,0.3784972200000001,33.0,1482.56417318,8118.830570229999,0.34601039,0.06292782,5.0,147.55085974,188.42337587,490.92115155,382.89464973,3.0,550.0,10.89377559,117.73790473,5909.30600087,1.0,,0.00577804,0.41976574,,4.0,0.11879538,13.73287795,3405.53441471,29.19811232,61157.171771070025,3917.123398807807,1.0034577523237949,0.2417844507941076,188.5617185529253,642.038546106259,2.582018637932304,6.0,607.21494049,,,1569.51087009,1.002466423045549
2021-10-16 17:00:00+00:00,9.0,1781.77902082,6612.20703351,4.4184,1.18540114,39.0,1905.98592038,85184.81800383,3.63589446,0.08103488,13.0,10485.62567646,16.13119656,41.59782792,27067.51816974,4.0,,1340.26043475,14507.54046167,,2.0,,15.184130280000002,1103.96104207,,4.0,9.95832361,1.0625333,264.9,2464.88465641,60748.52793144714,3902.3397849232288,1.0020697217283647,0.2396767095658318,188.539262501657,641.8536439928524,2.584202539080416,3.0,769.00045157,0.46811039,1.21384819,1985.2708486,1.0022673715489512
2021-10-16 18:00:00+00:00,6.0,23.516030680000004,0.85473495,0.00057145,0.01565936,36.0,2104.5924283,2105.22606135,0.0899791,0.08959276,9.0,350.24928629,2106.89402269,5435.76986355,899.29767087,1.0,577.88041856,,,6250.80586177,3.0,3.1778734300000004,,,230.26510396,4.0,0.0460125599999999,0.08480489,21.0,11.34843468,60824.26922830656,3883.378711984969,1.004535693047651,0.2391689593003988,187.92826565583024,634.5531157820104,2.5642432043548005,12.0,5664.562185510001,2469.40405717,6346.81637858,14541.28022825,1.005296113300986
2021-10-16 19:00:00+00:00,10.0,150.92716436,29082.15163419,19.48857832,0.10053625,41.0,18830.32016525,151766.52262613998,6.50298337,0.80536589,31.0,7754.927060519999,12919.39746898,33519.74396095001,20066.349408420003,5.0,,1147.13144359,12488.95063119,,6.0,35.98554542,,,2602.27137961,5.0,3.92586145,0.01332624,3.3,966.92433618,61319.37856037501,3891.85177643792,1.0072822616363395,0.2392915923860011,188.16217528042705,,,5.0,3033.02152007,6051.47325528,15669.40207709,7842.714248709999,1.0053107937056331
2021-10-16 20:00:00+00:00,5.0,3176.82248982,14862.73553066,9.99000499,2.1247697500000005,24.0,7631.74716896,0.94827683,4.07e-05,0.3262808699999999,4.0,6509.5993063900005,,,16777.822434759997,1.0,,22.97342342,251.38694022,,4.0,13.45827996,0.00138175,0.1,970.77723337,7.0,15.97693085,0.2590146,63.24227377,3907.09303724,61136.297485981246,3864.020381702783,1.0016971835748918,0.2373919208591137,187.3605163619769,634.7514856121411,2.574692315081008,6.0,7186.81556845,3063.36611038,7879.6780308,18444.56255178,1.0032366662126315
2021-10-16 21:00:00+00:00,6.0,882.40375242,29613.7055774,19.97638888,0.5942098,54.0,38174.53632673002,4643.94215616,0.19924866,1.63101539,7.0,505.20030111,6254.48569712,16175.1343643,1297.8654699600002,1.0,1.50335484,,,16.3862711,5.0,39.29142977,11.54476992,836.01180446,2829.91328701,2.0,,0.18633243,45.5,,61237.226316436354,3854.5026370904775,1.0047922396294402,0.2380052299003622,187.37912463276555,630.4447892606255,2.552631111075052,7.0,302.25851776,7269.587383859999,18808.6385919,783.71019551,1.0070498723505008
2021-10-16 22:00:00+00:00,4.0,2.56839193,601.81885076,0.4069,0.00172958,25.0,2745.96415379,10564.29590812,0.45296327,0.1172642199999999,4.0,1566.64820081,193.31567709,500.78261553,4044.86493886,1.0,,9.42604608,103.15780155,,3.0,0.00542758,49.067702440000005,3550.0,0.39013319,3.0,,0.8219312900000001,200.77757929,,60829.80066464289,3836.716796160148,1.0041734970728324,0.2374145735480658,185.8861244165015,629.6791767779446,2.552631111075052,9.0,2930.89112981,,,7577.72335487,1.0035343807969346
2021-10-16 23:00:00+00:00,2.0,4651.20975532,,,3.1311734500000004,18.0,471.19482106,47274.76770812999,2.02883241,0.02012745,4.0,11.4159642,149.8425997,388.21852229,29.45686473,2.0,262.04412328,,,2853.19956443,1.0,3.529,,,254.89117912,3.0,,0.18496704,45.19918006,,61236.611072258274,3840.4453747181456,1.0070443713483148,0.238368527478334,187.41769346171367,626.6652372733734,2.549434743597262,1.0,,386.09676425,1000.0,,1.0051346759853508
2021-10-17 00:00:00+00:00,2.0,15.0,30.12454283,0.02035343,0.01009414,14.0,11953.52653371,11734.66092631,0.50409338,0.5114418300000001,1.0,,1.15783723,3.0,,,,,,,1.0,42.665,,,3074.34763624,1.0,12.703,,,3077.9832789,61126.56983914512,3850.2613955310426,1.0027794927034217,0.2385582253722636,186.9765894866256,630.85434921506,2.557530854619717,,,,,,1.0024479734992968
2021-10-17 01:00:00+00:00,2.0,6.0,617.74955379,0.4174,0.00403807,15.0,5565.90252485,341.06813175,0.01464799,0.2380750599999999,1.0,0.05,,,0.12903428,,,,,,,,,,,1.0,0.01853098,,,4.46981348,61197.26500924885,3861.332994991392,1.0016402447856676,0.2379532866463809,186.3064447403476,630.85434921506,2.557530854619717,4.0,652.4230893399999,,,1682.64624588,1.0049208029038117
2021-10-17 03:00:00+00:00,1.0,0.32940834,,,0.0002217,17.0,7915.315813599999,94.18593015,0.0040422,0.33830395,5.0,1000.35045086,3051.03393251,7929.42990108,2586.78543731,,,,,,1.0,,0.6648903700000001,48.0,,1.0,,0.03385897,8.2,,61354.58592246565,3873.28415452356,1.0046679830362737,0.2372522775964337,187.56841002146967,,2.5787091153249952,,,,,,1.0053032587258333
